num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,actor_2_facebook_likes,movie_facebook_likes,score_class,,
226,117,0,15000,104054514,200359,16828,1009,1000,0,1,,
204,117,221,11000,103028109,172878,16325,203,3000,19000,0,,
95,54,686.509212,577,48468407.53,213483,581,394,4,55000,1,,
139,123,165,12000,101087161,225282,15362,339,878,0,1,,
215,118,154,3000,101111837,150764,5637,318,982,0,1,,
198,154,333,22000,95632614,118483,61110,674,20000,0,1,,
325,118,117,18000,94822707,227072,44797,560,15000,20000,1,,
53,90,10,49000,92969824,63625,50005,64,570,0,0,,
167,113,101,14000,91188905,58184,17786,805,960,0,0,,
46,88,30,13000,90443603,112167,15001,123,967,0,0,,
147,93,189,1000,82226474,65499,1267,424,177,0,0,,
276,104,301,18000,79363785,139423,22194,698,4000,0,0,,
80,135,503,8000,76081498,76099,8355,162,137,0,1,,
406,134,452,11000,85707116,303185,20411,701,8000,82000,1,,
97,98,425,11000,74329966,60910,12729,164,643,0,0,,
143,80,40,3000,100169068,16385,4394,100,642,0,0,,
106,83,21,13000,73215310,44143,14261,216,503,4000,1,,
178,102,153,3000,80360866,44662,5392,127,1000,0,0,,
102,130,81,10000,69102910,58402,12186,370,882,0,0,,
209,129,438,18000,65948711,86422,20056,363,1000,0,1,,
19,117,69,898,821997,666,1753,40,577,91,1,,
152,89,266,12000,169692572,56501,26839,97,11000,16000,1,,
31,25,686.509212,1000,48468407.53,11427,2614,71,960,0,1,,
129,74,11,340,60507228,27543,814,186,243,607,1,,
124,96,25,891,56684819,103787,1919,615,639,3000,0,,
35,114,31,9000,50628009,22955,10731,88,496,0,0,,
166,99,57,20000,69772969,155532,25942,543,3000,0,1,,
137,129,258,2000,45356386,71574,2864,244,277,951,0,,
121,113,25,49000,55350897,83560,49631,619,448,32000,1,,
87,90,65,11000,39442871,80639,25190,237,11000,0,0,,
233,118,0,13000,37899638,98472,27114,492,13000,0,0,,
132,106,13000,20000,37754208,172217,22590,405,770,0,0,,
63,81,92,23,48468407.53,979,54,3,21,257,0,,
95,117,93,12000,27779888,55913,14831,182,1000,0,1,,
258,89,84,13000,38542418,151424,18132,252,1000,0,0,,
162,145,79,981,34566746,45231,1825,315,274,0,1,,
61,114,357,13000,32885565,53132,25126,101,10000,0,0,,
113,87,43,882,36073232,8913,1971,66,396,0,0,,
174,119,64,743,21471685,65464,971,1308,117,0,0,,
101,91,287,3000,20950820,24183,5593,160,739,665,0,,
205,118,252,529,19673424,37446,619,232,48,0,0,,
123,116,503,23000,19480739,53057,43887,457,18000,0,0,,
79,177,0,766,17593391,56403,4346,376,674,0,0,,
61,97,750,1000,18318000,24868,2521,216,971,964,0,,
202,106,42,14000,27356090,58752,16922,117,788,21000,0,,
145,106,14,2,17473245,47612,2,348,0,995,0,,
101,94,0,563,15131330,25843,683,64,80,941,0,,
113,104,63,67,19406406,7630,152,42,63,0,1,,
113,102,0,1000,1891821,16474,1890,301,307,785,0,,
272,105,545,795,23219748,84508,1099,308,172,20000,0,,
3,89,0,163,48468407.53,230,370,1,94,138,0,,
205,135,2000,1000,170708996,610568,2827,1171,592,29000,1,,
186,73,28,2000,422783777,644348,6458,656,886,17000,1,,
178,94,62,14000,103812241,67296,27842,133,12000,0,0,,
169,95,18,622,119793567,64387,848,85,161,15000,1,,
210,124,420,22000,92930005,204063,35867,764,12000,0,1,,
140,136,394,24000,67286731,67856,36925,345,10000,0,1,,
156,91,221,14000,74158157,60370,27405,264,11000,0,0,,
150,107,309,23000,127083765,191912,25296,370,787,0,0,,
119,108,54,12000,1339152,28276,30230,64,11000,31000,1,,
232,99,101,1000,15071514,65037,2323,273,422,0,0,,
49,92,5,22000,26000610,16611,28050,197,1000,413,0,,
165,87,11,1000,323505540,24407,4782,155,904,36000,1,,
202,110,45,1000,66462600,141533,4714,786,872,0,0,,
306,98,275,7000,368049635,286877,11905,284,2000,56000,1,,
185,154,776,10000,306124059,430055,16785,856,2000,16000,1,,
177,129,14000,610,229074524,278362,1635,552,506,0,1,,
181,86,35,851,193136719,266636,1777,385,436,0,1,,
372,109,0,16000,35286428,361767,16479,1206,430,17000,1,,
290,104,0,20000,157299717,452928,21397,1401,764,0,1,,
316,110,335,11000,134568845,299852,25763,713,11000,0,1,,
122,136,0,12000,134006721,259492,15999,415,2000,51000,1,,
164,115,107,835,195329763,194249,1815,253,590,0,1,,
147,99,88,11000,120776832,266103,12952,456,427,11000,1,,
219,117,163,719,118823091,98693,1673,401,339,0,1,,
167,125,212,613,41814863,28635,1970,308,422,893,0,,
70,110,16,2000,97360069,36491,5320,231,710,509,0,,
384,125,255,11000,117698894,447979,13312,629,988,105000,1,,
179,102,221,12000,162001186,181443,28497,311,11000,12000,0,,
151,128,14000,15000,77032279,303864,16199,596,466,16000,1,,
12,43,686.509212,1000,48468407.53,36919,1990,94,560,10000,1,,
107,100,87,3000,73023275,16271,5174,57,576,1000,0,,
134,124,258,867,68473360,49536,3424,379,826,0,0,,
269,102,0,22000,66636385,88451,60646,289,15000,0,1,,
143,90,10,22000,160762022,132415,63165,288,17000,0,0,,
241,130,386,912,103338338,55901,2856,503,549,0,1,,
12,45,686.509212,374,48468407.53,29450,504,67,130,0,1,,
161,118,473,12000,55808744,59435,15889,323,1000,0,0,,
298,163,14000,745,47379090,176936,2529,824,486,0,1,,
89,142,845,13000,43426961,93494,16580,394,1000,0,1,,
140,100,126,19000,47000485,72867,25206,120,1000,0,0,,
362,116,0,15000,45434443,175960,15735,360,509,43000,1,,
124,131,274,11000,42044321,65668,12522,342,964,0,1,,
190,91,27,12000,73661010,71137,17299,229,970,0,1,,
132,123,272,13000,41523271,57038,13934,261,450,0,1,,
53,134,109,919,37600435,55350,1695,180,303,0,0,,
91,148,72,582,39251128,31080,804,217,103,0,1,,
284,110,763,15000,83503161,138190,16691,405,1000,30000,0,,
152,113,17,87000,34636443,93790,103354,288,13000,0,1,,
131,94,383,13000,22751979,52244,15857,377,1000,0,1,,
132,116,41,11000,30013346,31293,14028,254,982,648,0,,
67,99,545,933,14567883,44248,2542,373,722,0,0,,
130,84,10,3000,90820,35510,4368,119,552,0,0,,
74,93,253,3000,5409517,14280,5580,171,889,683,0,,
114,113,212,2000,21009180,45815,4397,222,845,1000,0,,
294,106,0,18000,94999143,245152,33645,1344,13000,0,1,,
308,91,22,7000,336029560,142403,13616,275,4000,70000,0,,
435,128,0,4000,36381716,197584,7067,918,2000,42000,0,,
117,98,0,12000,55585389,64121,15269,241,854,880,0,,
108,134,272,548,36976367,81611,1044,274,270,0,0,,
141,97,6,22000,107225164,27130,24350,126,1000,14000,0,,
176,112,72,11000,70224196,59352,13827,138,1000,0,0,,
230,153,0,11000,51814190,100837,11852,301,561,0,0,,
234,110,532,3000,47456450,101386,5187,289,638,0,1,,
164,122,285,8000,148213377,130776,12410,437,1000,0,1,,
91,87,41,1000,112950721,33884,3287,79,692,266,0,,
132,178,0,906,75600000,736638,1976,1065,466,17000,1,,
262,125,0,15000,62647540,143525,15850,657,383,0,1,,
299,87,30,745,183132370,259083,3086,763,440,0,1,,
128,152,0,940,27796042,45031,4310,376,826,0,1,,
109,116,212,13000,32616869,34435,14780,346,658,886,0,,
88,109,218,21,18947630,11798,55,124,17,2000,1,,
261,108,0,3000,114195633,193770,7273,2003,2000,0,1,,
73,85,84,1000,144156464,74343,4166,98,1000,694,0,,
208,106,0,710,227965690,271592,1675,2335,529,0,1,,
205,93,80,692,436471036,314630,1148,483,309,0,1,,
256,117,487,1000,244052771,263853,4905,584,843,0,1,,
103,116,0,8000,152149590,74274,12790,255,3000,0,0,,
191,132,357,14000,141204016,142569,14790,737,223,10000,0,,
147,92,5,870,162495848,34359,5217,133,861,16000,0,,
79,139,2000,960,136448821,98989,3667,158,848,1000,1,,
486,153,16000,13000,120523073,885175,36741,1527,11000,42000,1,,
75,142,14000,49000,119654900,182802,64259,363,8000,13000,1,,
245,101,420,12000,72660029,115687,16235,269,3000,21000,0,,
142,124,212,13000,117541000,269858,16595,316,982,0,1,,
144,117,69,10000,116643346,119807,14486,340,1000,0,0,,
39,45,686.509212,898,48468407.53,49049,1430,110,372,14000,1,,
153,141,488,10000,100614858,206776,11458,1248,834,0,1,,
284,110,0,3000,42272747,78635,5609,1040,579,0,0,,
247,109,545,886,80281096,143628,3222,1283,766,0,0,,
107,88,84,1000,219613391,31649,5227,98,1000,2000,0,,
141,124,130,4000,78120196,103241,6181,742,973,5000,1,,
358,119,845,18000,98895417,203154,31782,698,11000,45000,1,,
160,103,906,1000,70117571,56741,6207,515,906,1000,0,,
355,116,473,833,83552429,154955,4001,800,697,25000,0,,
235,125,13000,12000,66257002,350698,16138,816,1000,26000,1,,
59,125,0,443,65012000,43559,1439,137,277,0,0,,
388,146,14000,25000,79883359,116159,46726,488,19000,28000,1,,
371,118,0,13000,78031620,102248,27674,403,13000,34000,0,,
82,171,0,2000,54222000,131217,4074,380,650,0,1,,
297,136,0,903,52474616,84118,1579,245,592,13000,0,,
261,92,28,3000,55942830,138582,5178,423,692,37000,0,,
120,116,380,18000,40932372,58023,32563,281,13000,0,0,,
228,127,905,15000,38345403,212085,16034,492,588,15000,1,,
76,136,218,11000,37901509,96385,12226,119,691,0,1,,
185,111,2000,17000,48430355,43709,18510,141,1000,0,0,,
128,116,541,12000,30157016,39659,12993,189,405,792,0,,
237,113,43,12000,28031250,88146,13517,814,585,0,0,,
105,97,84,989,33105600,41663,1576,141,229,531,0,,
242,88,24,5000,62321039,117096,5861,271,327,24000,0,,
360,136,163,394,38509342,61995,712,356,217,33000,0,,
112,125,40,13000,19076815,43651,15916,196,787,997,0,,
189,116,5,26000,25093607,105556,49608,157,22000,17000,1,,
151,98,323,1000,18990542,22264,2763,289,841,584,0,,
92,91,8,349,14294842,16761,1846,277,324,391,0,,
79,97,13,11000,19819494,26893,13628,126,893,815,0,,
81,95,101,2000,13596911,25572,3734,123,509,2000,0,,
51,88,6,2000,8460990,5116,6946,54,1000,5000,0,,
261,133,0,26000,7097125,38983,28129,207,326,11000,0,,
197,106,14,11000,37760080,72868,12871,618,1000,0,0,,
159,116,105,844,5851188,31124,1899,313,729,764,0,,
286,115,101,13000,25121291,177653,15708,279,1000,34000,1,,
156,99,212,576,18821279,44891,1520,202,358,12000,0,,
176,124,31,11000,118471320,86504,12556,568,655,0,0,,
293,124,171,21000,300523113,184637,52547,498,17000,29000,0,,
141,124,0,22000,71069884,101899,32871,445,10000,0,1,,
304,87,275,7000,251501645,385943,11608,296,2000,31000,1,,
40,105,29,584,35324232,32224,1132,62,220,617,0,,
280,125,3000,14000,81257500,117739,30010,229,11000,30000,0,,
180,141,448,614,617840,52496,1829,172,451,29000,1,,
125,121,18,1000,29655590,53970,3986,435,855,0,0,,
237,111,101,966,45045037,103230,3393,143,919,10000,0,,
209,157,0,14000,28965197,133526,18216,521,826,0,1,,
178,117,44,788,27550735,27481,3524,113,562,12000,1,,
238,128,0,29000,39380442,174248,29824,263,149,0,1,,
190,114,116,7000,72980108,80338,10419,264,1000,0,0,,
393,105,335,3000,37516013,128629,8281,348,3000,98000,0,,
138,113,36,537,87704396,88132,1302,274,427,0,0,,
4,30,686.509212,995,48468407.53,15114,2465,87,363,0,1,,
142,121,38,940,83892374,85720,4230,297,826,0,1,,
90,102,4,14000,5932060,29285,14625,174,394,0,0,,
219,169,14000,15000,216119491,881236,44998,2277,14000,22000,1,,
327,132,76,3000,43568507,136954,7081,346,3000,32000,1,,
149,127,278,2000,182805123,158864,5838,395,955,0,0,,
193,103,77,1000,176387405,328159,5437,467,939,3000,1,,
175,136,759,11000,33685268,75573,12194,662,599,4000,0,,
538,150,14000,23000,182204440,197412,25517,720,826,71000,1,,
313,136,0,18000,171383253,1217752,18563,3646,145,25000,1,,
159,140,2000,15000,172071312,208817,17171,296,968,5000,1,,
196,113,719,605,119412921,240241,1441,391,308,0,1,,
80,104,54,901,139225854,34561,5265,116,857,1000,0,,
488,158,0,20000,148775460,243834,46204,845,13000,144000,1,,
153,119,0,15000,115731542,151812,17768,556,793,0,1,,
173,106,285,8000,100468793,212499,11264,277,3000,0,1,,
156,136,258,12000,93771072,135404,12396,318,174,0,1,,
307,95,480,21000,100448498,272789,23018,285,561,25000,1,,
322,137,11000,769,115603980,103589,2938,351,698,35000,1,,
169,130,16000,16000,90454043,60165,17771,326,495,0,0,,
74,124,212,13000,84049211,96096,15229,172,730,0,0,,
72,108,610,848,70450000,77390,2913,189,517,0,0,,
86,104,226,13000,69688384,34473,16452,139,718,0,0,,
242,129,0,12000,70236496,67395,14421,564,1000,0,0,,
141,117,179,8000,63695760,61490,12850,264,4000,0,0,,
313,99,119,600,59617068,213863,1375,310,346,59000,0,,
280,159,0,10000,55637680,227071,11424,1500,580,10000,1,,
176,118,87,2000,85911262,24735,4796,213,1000,16000,0,,
279,105,43,10000,53846915,149337,11943,221,806,23000,1,,
241,103,368,27000,54758461,147641,29808,238,1000,18000,0,,
185,122,687,16000,52397389,132954,19764,514,1000,0,0,,
97,114,468,1000,48468407.53,41776,3860,383,1000,0,0,,
117,143,0,509,38966057,23940,1409,157,317,688,1,,
239,96,545,14000,42345531,104831,17913,423,1000,32000,0,,
230,111,545,26000,36064910,166610,28643,211,872,0,0,,
94,121,212,394,33328051,60508,1531,285,380,4000,1,,
134,135,138,324,32598931,49300,1013,265,192,892,0,,
136,101,4000,17000,28045540,67707,32232,202,14000,0,0,,
315,151,21000,11000,37023395,1347461,13209,2968,783,48000,1,,
96,131,368,11000,43532294,46951,12088,175,529,0,1,,
14,60,686.509212,1000,48468407.53,8739,3537,28,773,0,1,,
60,100,36,13000,17218080,43376,15944,249,773,0,0,,
60,105,0,975,10014234,8560,3580,69,909,177,0,,
308,92,72,623,19059018,65709,3165,194,593,15000,0,,
127,130,2000,268,1987287,25474,450,138,85,0,1,,
196,100,38,3000,24407944,71202,7048,380,1000,0,0,,
339,102,436,23000,13750556,111102,49433,239,13000,32000,1,,
96,133,521,11000,31054924,17025,16710,290,1000,295,0,,
361,121,175,963,43247140,134625,2131,265,580,40000,1,,
226,147,670,177,2208939,190490,253,482,27,26000,1,,
194,94,116,645,213079163,162909,2725,795,522,0,0,,
138,94,42,12000,19548064,25681,23365,77,9000,0,0,,
308,127,14000,967,356784000,613473,2129,895,610,19000,1,,
40,212,759,2000,25052000,35314,5708,145,925,0,1,,
42,141,176,11000,122012710,69663,14178,133,913,0,1,,
68,103,10,21,72413,11584,58,86,18,0,0,,
78,98,322,979,58255287,39471,6334,187,862,0,0,,
178,116,84,11000,77086030,65297,14931,602,919,0,1,,
75,114,0,524,65000000,43027,2668,214,517,0,1,,
150,87,12,3000,32178777,43300,6658,250,966,0,0,,
113,125,11,11000,15738632,38076,14536,399,904,0,0,,
596,187,16000,46000,54116191,272839,49912,1018,1000,114000,1,,
191,93,8,8000,118153533,129995,13232,246,1000,0,0,,
156,95,25,989,108012170,24089,2558,82,664,0,0,,
460,117,0,18000,210592590,607235,32360,2073,13000,13000,1,,
141,106,116,22000,279167575,211296,24938,428,713,0,0,,
180,115,64,2000,143151473,116681,4811,320,899,11000,1,,
186,189,0,15000,136801374,782610,17716,1377,745,30000,1,,
177,100,12,419,168213584,99989,1412,255,330,0,0,,
161,81,10,925,135381507,63912,2252,251,729,912,0,,
568,149,21000,835,167735396,569841,4348,1127,812,146000,1,,
249,119,218,13000,121468960,407601,13249,849,147,0,1,,
137,130,258,394,106635996,199025,1784,416,387,0,1,,
113,116,165,577,102678089,42705,2321,274,501,885,0,,
213,103,608,2000,125603360,667983,3698,877,617,18000,1,,
120,99,59,770,101217900,91093,1195,353,263,0,1,,
81,92,41,1000,104148781,49486,4050,116,955,886,0,,
265,109,175,18000,75573300,156898,20148,172,497,22000,1,,
105,87,6,3000,93375151,46031,4171,235,664,0,0,,
155,111,473,26000,106126012,285623,35084,497,9000,0,1,,
118,101,30,1000,93307796,85673,2636,269,976,0,0,,
131,83,35,13000,90646554,124641,25788,289,11000,0,1,,
166,113,0,4000,109176215,83506,8172,144,722,0,0,,
60,107,12000,10000,82670733,60476,14006,97,3000,0,0,,
77,94,163,12000,82569532,42737,20348,128,3000,781,0,,
249,132,47,988,81687587,138246,2517,360,960,24000,0,,
213,140,708,11000,80574010,63493,20440,302,8000,26000,0,,
121,125,420,12000,75764085,85844,16646,322,3000,0,1,,
315,111,124,13000,90356857,238916,24928,328,11000,32000,1,,
171,156,0,14000,75530832,97047,20761,452,2000,0,1,,
96,170,0,19000,75370763,32353,20683,263,1000,0,1,,
299,120,0,10000,100003492,293662,13581,836,851,0,1,,
167,100,55,12000,90341670,102129,14611,432,1000,0,0,,
125,115,13,2000,74540762,48753,4496,323,1000,0,1,,
387,130,188,10000,80033643,226570,16385,448,3000,38000,1,,
199,105,212,1000,73648142,99043,3697,643,975,0,0,,
136,111,197,433,71844424,33158,679,223,208,0,1,,
436,106,0,13000,75638743,180479,13634,411,240,42000,1,,
73,89,18,658,66734992,23476,1233,181,257,858,0,,
310,100,253,309,75280058,143121,647,279,229,10000,1,,
323,91,0,11000,64505912,163130,13654,1264,946,6000,0,,
171,146,12000,18000,77862546,266310,20454,690,992,14000,1,,
76,98,48,21000,61112916,14888,24664,83,936,747,0,,
173,101,480,881,88200225,120795,3943,308,869,0,0,,
81,94,32,854,60573641,68406,4530,162,628,0,0,,
242,132,0,366,59035104,244566,1112,597,334,0,1,,
110,115,234,3000,56702901,23302,4713,181,552,1000,1,,
328,92,28,10000,55994557,72287,13597,176,884,12000,1,,
83,124,105,24000,54910560,88225,38227,227,13000,0,0,,
196,119,610,834,53789313,89816,3637,347,780,0,0,,
34,124,50,1000,51045801,11370,3653,54,944,829,0,,
118,93,18,9000,50818750,31209,13403,106,2000,0,0,,
8,22,686.509212,732,48468407.53,26404,2064,41,607,0,1,,
81,98,11,966,50189179,61966,2018,207,680,797,0,,
47,92,14,789,50024083,35918,2318,126,520,1000,0,,
313,105,0,539,50549107,99035,1411,289,394,17000,0,,
315,124,737,34000,56443482,75329,75793,256,22000,24000,1,,
225,99,24,18000,62401264,69484,20276,323,992,28000,0,,
223,116,0,1000,47748610,170179,3090,656,720,0,0,,
198,124,845,650,46975183,256213,1640,338,467,0,1,,
219,96,7,874,50807639,40883,3151,122,668,11000,1,,
92,104,165,1000,46611204,55749,4294,257,967,0,0,,
435,100,97,11000,257756197,246698,22128,471,8000,64000,1,,
111,115,11,1000,48472213,51252,4305,156,759,621,0,,
138,101,38,23000,43060566,107859,53024,569,18000,0,0,,
415,113,181,33000,45996718,173530,34738,264,301,40000,1,,
170,100,11000,10000,43337279,76770,12258,203,1000,0,0,,
306,134,16000,13000,37479778,124222,24458,259,11000,23000,1,,
252,127,162,18000,36965395,113295,19776,235,748,0,1,,
211,125,209,8000,40559930,41727,10623,184,1000,0,0,,
49,94,80,1000,36830057,10883,2151,73,417,448,0,,
161,107,69,310,36279230,42144,1352,213,219,690,0,,
156,91,2,12000,42194060,41259,22668,72,10000,0,0,,
172,116,53,27000,43119879,58450,31224,842,1000,0,0,,
161,100,0,436,35096190,76560,1395,322,399,0,0,,
239,111,39,16000,35754555,47954,17871,150,897,11000,1,,
258,117,258,2000,43290977,75201,7053,256,1000,0,1,,
95,110,0,510,33927476,19176,1976,165,344,956,0,,
105,96,11000,22000,32122249,69319,22889,138,394,846,0,,
198,101,50,22000,40076438,73368,38809,248,14000,0,0,,
79,111,17,13000,32940507,54314,16536,127,968,0,0,,
210,117,456,21000,31670931,44099,23745,143,939,0,1,,
125,126,0,13000,30695227,45296,34774,267,10000,0,1,,
149,152,488,22000,32522352,207287,36897,822,11000,15000,1,,
77,86,25,13000,28424210,27517,14918,74,1000,470,0,,
77,101,93,287,26082914,51349,993,213,233,0,0,,
225,87,124,865,29136626,97089,1417,233,441,20000,0,,
98,85,0,11000,26288320,36144,11301,91,102,880,1,,
172,130,545,722,26616590,120416,2525,857,585,10000,1,,
703,173,0,26000,623279547,995415,87697,1722,21000,123000,1,,
117,104,293,780,30063805,31788,2109,243,265,0,0,,
240,121,0,19000,22518325,63363,22833,644,972,0,0,,
123,140,23,11000,13082288,35565,12634,247,779,2000,1,,
110,131,37,968,18208078,57100,3012,281,848,0,1,,
100,91,394,889,14218868,14596,1262,282,290,589,0,,
189,118,167,20000,22451,41288,22447,126,882,17000,0,,
212,130,91,5000,31165421,107028,10247,457,2000,44000,0,,
127,90,48,973,11802056,31640,1865,109,400,791,0,,
196,103,179,794,25472967,44966,1467,411,329,0,0,,
