Col1,Col2,Col3,Col6,Col7,Col8,Col10,Col13,Col15
0,4,47,487246,80525,14819,15189,16886,0
0,4,77,309456,15893,750,10190,7097,0
0,4,75,1317485,129615,21131,18913,31684,0
0,4,77,363944,31766,2316,4044,6049,0
0,4,67,124981,46510,7875,7082,8187,0
0,4,51,192946,81466,3270,10078,2896,0
0,4,48,1303388,169318,54057,19997,25076,0
0,4,53,244840,17939,4576,1991,3804,0
0,4,74,40272,8196,5533,2886,38795,0
0,4,87,3256,4630,7992,10996,4127,0
0,4,94,189264,43897,7494,11222,22391,0
0,4,94,13059,20643,20072,19567,12978,0
0,4,74,133987,24432,18929,19618,5124,0
0,4,81,44443,16584,1890,14415,11783,0
0,4,87,24801,17605,3240,13769,7034,0
0,4,94,6527,12357,4225,7291,10652,0
0,4,100,124858,9641,3383,8029,11410,0
0,4,100,25296,2463,1140,4137,1801,0
0,4,100,11692,26527,11877,20546,9095,0
0,4,94,32787,16707,15935,18110,15065,0
0,4,84,4173,32468,4391,16672,11708,0
0,4,75,83554,41945,15045,27970,14565,0
0,4,69,967175,41243,36962,8185,12206,0
0,4,75,9256,20127,13418,27454,13160,0
0,4,74,5859,78974,10513,14643,11447,0
0,4,75,423230,40388,4192,1458,4568,0
0,4,78,18176,15593,4678,15953,9813,0
0,4,75,9946,7249,16317,8551,3006,0
0,4,74,198550,35740,17442,13683,4946,0
0,4,93,9491,10315,7104,7801,10250,0
0,4,97,15632,40201,10413,21678,10555,0
0,4,74,515611,475165,22401,9621,24155,0
0,4,66,2503882,181967,30860,31472,21279,0
0,4,54,139786,15399,5458,4431,2926,0
0,4,38,307430,27965,7093,12487,3643,0
0,4,67,27739,12022,7296,15859,9389,0
0,4,64,220442,145404,26234,14059,13154,0
0,4,54,465105,66004,10921,10196,6281,0
0,4,47,620964,74721,32330,5590,15905,0
0,4,29,109936,33220,2874,1144,5376,0
0,4,38,346670,66573,23681,11571,17202,0
0,4,53,2082840,44237,51223,22769,16482,0
0,4,69,105516,80688,26682,2603,16891,0
0,4,74,110965,132830,14038,21746,27711,0
0,4,56,1010083,482786,74278,22379,6320,0
0,4,54,348321,36900,10844,11121,13140,0
0,4,61,38452,27661,7422,16211,8400,0
0,4,64,17184,37494,8396,15242,6136,0
0,4,70,345630,197130,26086,14051,14376,0
0,4,54,294655,137572,57355,29483,29603,0
0,4,38,506186,220485,38219,19807,49188,0
0,4,38,174520,25968,8734,1799,4670,0
0,4,43,295684,11348,24565,5119,5382,0
0,4,47,2505060,117705,7048,16195,15464,0
0,4,48,739403,40565,11101,11423,16696,0
0,4,61,102557,13663,4340,24381,12782,0
0,4,70,195112,38403,5906,2718,9599,0
0,4,66,310262,145081,1041,31578,10208,0
0,4,61,232833,103895,18534,11929,11564,0
0,4,66,8481,9371,2639,28906,21669,0
0,4,66,58712,17706,13356,6107,5608,0
0,4,74,432623,29482,3109,3992,5673,0
0,4,81,11707,20096,10694,29097,17235,0
0,5,0,281282,90754,13144,12708,8321,1
0,5,0,610286,244078,42842,28244,27863,1
0,5,38,152568,82088,5752,12115,11262,1
0,5,24,648194,1330245,267504,126689,81732,1
0,5,14,1166600,1239382,120471,231739,116153,1
0,5,38,967721,23688,17500,5824,8112,1
0,5,61,768411,326429,54791,44792,61014,1
0,5,67,604549,438316,28972,33319,36905,1
0,5,84,379573,72675,24981,14011,13111,1
0,5,63,750444,541656,153215,29463,58155,1
0,5,53,923308,424008,850147,147626,138218,1
0,5,47,3059285,656076,748018,168703,84926,1
0,5,34,1105327,81524,5798,6249,6783,1
0,5,43,1275943,200372,80639,54700,30287,1
0,5,38,898671,291120,26128,39614,24875,1
0,5,43,570533,601795,14685,15653,18077,1
0,5,44,891111,417063,73578,13723,19756,1
0,5,35,2553473,627161,322470,113139,56418,1
0,5,26,1619621,938367,193303,61034,55240,1
0,5,21,560695,268689,35465,24043,15845,1
0,5,30,56273,43128,1264,5269,937,1
0,5,40,348892,18412,4510,4387,2861,1
0,5,54,481582,30265,1899,915,2194,1
0,5,61,1392113,191071,56442,8053,11428,1
0,5,50,163118,395702,37509,16823,5130,1
0,5,30,506964,387503,36983,22828,35295,1
0,5,29,699288,327947,72903,36144,27766,1
0,5,34,580920,423188,34617,59920,46190,1
0,5,50,847406,99578,5866,4492,8975,1
0,5,61,1890073,599131,122396,58461,36097,1
0,5,75,1516782,271278,52870,63260,30278,1
0,5,66,602523,203743,31034,14961,12511,1
0,5,61,1374649,180348,13145,21138,4857,1
0,5,69,485033,95356,14431,13714,7501,1
0,5,74,707699,44996,17606,10843,6126,1
0,5,93,1903678,190062,17535,27041,36701,1
0,5,93,1048205,118263,1594,4886,7343,1
0,5,100,334482,71820,6390,6085,6258,1
0,5,100,274980,27640,3800,3283,1162,1
0,5,88,276791,172779,14202,4742,6341,1
0,5,80,1667888,605017,53404,43185,24178,1
0,5,53,558805,125540,11416,18972,12968,1
0,5,24,1774209,119916,64801,17808,7795,1
0,5,27,1075353,620970,170407,102632,27957,1
0,5,51,919911,126875,20392,13153,36566,1
0,5,43,149898,137340,56252,9414,10735,1
0,5,63,864883,31572,27863,1805,8065,1
0,5,56,1412146,166257,16389,10488,15633,1
0,5,41,208444,103335,11194,8970,7966,1
0,5,61,614814,25974,11018,812,1226,1
0,5,75,1194272,42314,19622,8177,3677,1
0,5,75,1465684,673570,252801,41692,17516,1
0,5,64,2149651,424064,95537,44773,17530,1
0,5,50,131252,171057,1600,6405,12318,1
0,5,27,876130,174600,14111,35673,6617,1
0,5,21,2372780,851535,62544,39678,34090,1
0,5,37,714944,50881,23265,15905,26794,1
0,5,50,1473267,35645,52293,3247,5171,1
0,5,53,1501530,197683,34674,19524,11573,1
0,5,80,393599,226957,15905,26990,28248,1
0,5,70,2438026,225556,166058,23034,19486,1
0,5,74,362770,293366,35528,76888,24475,1
0,5,74,593819,79493,57919,9570,8146,1
0,5,51,681639,57362,23715,7619,12961,1
0,5,51,1961133,554445,67980,35855,37057,1
0,5,64,1169868,83501,90283,6491,22963,1
0,5,54,1046618,228691,75476,33509,45922,1
0,5,74,1474110,37541,14226,11158,10346,1
0,5,53,192243,77396,10362,3427,1569,1
0,5,27,2035784,154418,215327,16478,48086,1
0,5,30,601026,127236,60559,11254,5795,1
0,5,26,250700,49068,9383,3406,2565,1
0,5,35,1191044,218967,48433,5171,7765,1
0,5,41,119216,380057,114898,44436,44825,1
0,5,24,1228071,494015,140159,32810,52133,1
0,5,13,757844,443301,121375,19282,15451,1
0,5,1,640438,979190,53137,47613,96115,1
0,5,16,1302807,64104,40889,8975,30754,1
0,5,27,1480679,1136528,122667,177712,15022,1
0,5,37,323128,129528,34862,18382,9252,1
0,5,63,2364523,957479,126041,35792,59596,1
0,5,43,230570,126632,129901,21295,6920,1
0,5,61,1199296,37595,23789,7300,6530,1
0,5,51,1594791,334826,232306,22023,44966,1
0,5,41,1154133,541342,93068,57086,35723,1
0,5,67,220549,5812,1565,1725,1037,1
0,5,56,1115288,516650,4051,21102,14192,1
0,5,47,109972,72258,6066,3488,2777,1
0,5,38,211673,1108783,322925,22435,17586,1
0,5,26,185949,85965,26895,26789,15369,1
0,5,29,546129,213609,22223,13349,23548,1
0,5,37,707598,334180,35519,41614,16412,1
0,5,53,547512,168419,22213,4010,4007,1
0,5,44,442246,50151,4291,10142,5111,1
0,5,60,470851,76723,69053,20093,26892,1
0,5,64,557528,407980,35332,32699,33091,1
0,5,61,1364318,85825,39550,3120,3338,1
0,5,56,560799,183936,6653,11597,3718,1
0,5,34,1401681,722329,178008,61758,28498,1
0,5,48,476505,368281,119473,25794,51147,1
0,5,44,664613,12240,12600,1986,4291,1
0,5,47,1574397,664050,66896,30897,27169,1
0,5,57,996334,161576,12731,14677,9810,1
0,5,56,1430433,196171,46817,34204,34944,1
0,5,51,571694,136289,12546,13334,4459,1
0,5,57,770577,30860,8518,6175,2232,1
0,5,38,811252,145709,27526,9596,8078,1
0,5,35,580768,132693,46480,23208,4250,1
0,5,41,2508980,474498,344011,52440,31639,1
0,5,35,2131677,628228,38801,46892,69997,1
0,5,54,191120,20416,204,2253,1565,1
0,5,53,818044,12377,1213,1444,2374,1
0,5,61,276819,144156,5779,5030,5446,1
0,5,60,396500,176070,12101,12535,10220,1
0,5,38,1859121,782574,78137,60450,26757,1
0,5,50,399558,111967,57549,40857,18760,1
0,5,51,374466,19780,2098,1488,1384,1
0,5,57,134813,45210,21329,2290,3951,1
0,5,93,2113418,233954,10448,19378,12244,1
0,5,69,645155,311383,104776,34633,34697,1
0,5,80,2280312,262667,56060,16203,36895,1
0,5,69,801918,33741,59087,7109,29394,1
0,5,48,587364,98019,1513,7152,9387,1
0,6,14,193687,61080,18629,1860,4848,1
0,6,26,356922,22311,9649,2212,5888,1
0,6,37,688658,71699,43445,10878,3987,1
0,6,44,2038853,130963,27056,14753,13420,1
0,6,35,882431,233801,102919,39602,24258,1
0,6,44,1505164,91418,7860,19394,10002,1
0,6,34,125719,35056,6787,5661,3078,1
0,6,26,2215155,892182,5970,89965,70846,1
0,6,40,584668,88990,28167,11411,8650,1
0,6,37,755070,79200,9709,8517,11220,1
0,6,40,2198912,466327,143813,25986,24913,1
0,6,48,374156,63505,15041,8337,8062,1
0,6,41,150607,20142,3150,1168,2135,1
0,6,21,821254,204197,41010,7889,14499,1
0,6,17,1045858,87574,20126,4920,12375,1
0,6,8,1154269,826946,74430,51369,38200,1
0,6,4,927784,119136,42730,17232,6289,1
0,6,23,875646,73913,9181,6330,6973,1
0,6,29,305505,148649,8866,3471,8613,1
0,6,44,118119,15946,10094,4310,674,1
0,6,41,309124,37154,4034,5170,913,1
0,6,30,92091,68313,3746,7404,3090,1
0,6,29,1002174,251019,24356,8085,4769,1
0,6,16,741760,31791,4539,7145,4824,1
0,6,17,1260087,324766,9021,7357,7443,1
0,6,20,378095,141659,140153,8549,15915,1
0,6,10,416004,1811549,102119,73754,60873,1
0,6,8,264642,25581,52938,5711,4725,1
0,6,11,1358366,184559,17956,7372,11683,1
0,6,16,992335,28875,65098,13908,6653,1
0,6,30,676882,339580,29787,5748,10860,1
0,6,30,137083,187039,32700,6483,15161,1
0,6,27,2927619,463001,89560,29114,47940,1
0,6,27,483810,143465,38181,5390,10275,1
0,6,23,737759,41770,5475,922,2282,1
0,6,30,896116,62509,3093,12185,6506,1
0,6,40,567551,155277,46630,10349,6393,1
0,6,38,173154,478849,6854,16179,13988,1
0,6,38,270416,47479,3420,2780,3536,1
0,6,37,566596,301970,66198,42868,61101,1
0,6,26,1430844,288207,26401,7357,13048,1
0,6,20,1075242,836702,139462,84753,45730,1
0,6,17,761369,173144,26470,16676,15103,1
0,6,17,1525677,422921,141118,63650,75859,1
0,6,20,417702,432999,24325,21780,10418,1
0,6,21,561615,237654,19450,8214,12211,1
0,6,37,614268,23894,11327,5849,7882,1
0,6,26,336169,133859,30623,20002,6153,1
0,6,35,773154,77663,10899,13370,5579,1
0,6,38,937426,291281,68678,12747,5549,1
0,6,24,345727,59497,32520,7404,3670,1
0,6,38,748093,81027,6924,5729,7293,1
0,6,30,1138044,520574,45315,33600,31851,1
0,6,29,706198,327365,13813,23361,8727,1
0,6,29,192637,477272,61879,11599,45935,1
0,6,10,368635,1635021,47126,49506,34999,1
0,6,30,1121951,59958,43690,28317,21221,1
0,6,37,882709,220993,39877,60359,50771,1
0,6,26,95616,142090,4478,12392,12531,1
0,6,51,70546,9657,5901,5869,4754,1
0,6,34,970412,339113,40650,29358,39366,1
0,6,29,95809,34166,19132,2313,7496,1
0,6,34,870044,576651,124488,9271,26363,1
0,6,23,1540213,271379,97267,38008,18374,1
0,6,37,246683,53015,3839,6504,8290,1
0,6,43,582297,84736,49799,43310,26989,1
0,6,54,195471,52451,366,4176,6287,1
0,6,60,481827,116851,16658,32444,19042,1
0,6,66,864112,18600,11060,1320,3915,1
0,6,50,1168963,264938,27221,39949,24528,1
0,6,38,1978917,461232,112834,19211,13158,1
0,6,26,90783,188226,23830,9803,4857,1
0,6,4,1482546,340228,71252,40762,23106,1
0,6,17,155320,49728,9036,8070,3492,1
0,6,29,512405,277411,95639,48654,21217,1
0,6,44,1038049,47863,22834,9116,6155,1
0,6,51,214315,179420,20731,7322,4147,1
0,6,53,458249,21832,18469,4281,3910,1
0,6,48,1101152,335428,25014,83374,11726,1
0,6,29,869178,514746,80906,34747,6800,1
0,6,30,459697,21907,3395,3343,1470,1
0,6,23,538111,89105,4440,11323,6254,1
0,6,29,1718035,87294,128500,28450,21084,1
0,6,34,574766,141604,23207,10934,5521,1
0,6,44,401080,42280,1564,6516,4897,1
0,6,43,1111907,448511,95872,46484,8767,1
0,6,41,918782,168868,1160,7028,22612,1
0,6,51,616599,31650,7836,4685,6754,1
0,6,44,1258723,220871,27112,13806,15428,1
0,6,50,226683,107172,948,3824,4035,1
0,6,50,2467637,110428,13334,67875,12129,1
0,6,43,214053,47462,7870,4509,4360,1
0,6,48,273333,27625,13249,9965,3690,1
0,6,60,609423,29054,6455,3869,3385,1
0,6,56,913065,268586,24627,43347,12307,1
0,6,66,39591,71642,46062,33872,17093,1
0,6,57,146432,67593,6588,9821,4446,1
0,6,60,978988,46371,3523,41320,18547,1
0,6,51,1969125,385798,33579,18189,19362,1
0,6,43,1584150,338362,57196,40009,21308,1
0,6,34,1234805,86869,5461,8373,3350,1
0,6,16,812158,182136,31950,18037,7983,1
0,6,37,241681,21729,11773,9630,3111,1
0,6,38,1239284,293954,51746,15696,7291,1
0,6,47,680241,329717,49866,25474,8487,1
0,6,47,883163,110555,108725,40539,14072,1
0,6,30,68124,19351,7079,1495,761,1
0,6,43,56165,49202,9636,26615,7299,1
0,6,40,163554,94017,3829,3978,5475,1
0,6,38,570475,228717,26448,33946,34470,1
0,6,23,1221977,264033,39342,13865,13763,1
0,6,13,1984569,60487,30372,15513,4906,1
0,6,16,2279949,298874,29016,15188,13080,1
0,6,21,643445,278749,94696,40198,29281,1
0,6,35,179478,31730,21623,10009,5434,1
0,6,35,1201026,50643,32646,54365,17919,1
0,7,44,1568991,685984,64621,17610,41331,0
0,7,51,306126,59596,5023,9302,8024,0
0,7,43,247746,122850,33352,13903,6363,0
0,7,37,266242,83744,17138,2807,9070,0
0,7,44,524903,388214,32865,53726,20280,0
0,7,41,236983,167142,34758,6686,15216,0
0,7,43,901394,167377,52143,14167,29848,0
0,7,34,110479,74325,15200,4209,5192,0
0,7,56,280683,21159,5548,18667,16562,0
0,7,43,219454,152450,5088,10180,5006,0
0,7,51,667593,115961,10486,28177,7775,0
0,7,61,1208490,144526,39924,25367,24687,0
0,7,43,164110,96876,31786,20191,18212,0
0,7,51,798692,55679,46578,49495,23702,0
0,7,54,227460,44538,3796,8007,20080,0
0,7,64,43974,9969,28009,24640,12532,0
0,7,64,423356,54046,20104,18963,10091,0
0,7,64,256185,101992,28934,14169,16388,0
0,7,53,21730,29887,1373,4145,3470,0
0,7,41,210212,36212,9915,4195,4181,0
0,7,40,568863,83854,13642,12998,16943,0
0,7,43,213114,150613,18657,16819,18311,0
0,7,43,860894,138529,20489,19002,14215,0
0,7,51,65868,21881,4451,1517,3139,0
0,7,40,174232,26062,5283,4611,3215,0
0,7,56,7016,23268,5100,18516,10723,0
0,7,54,250849,188965,40953,15163,20616,0
0,7,60,366152,49090,5060,16877,6986,0
0,7,57,140820,108468,6635,6276,1339,0
0,7,37,741082,43072,16393,2747,5861,0
0,7,50,39344,24118,4335,21614,26337,0
0,7,34,281373,161420,80000,12748,13114,0
0,7,48,16885,31132,14311,14717,5546,0
0,7,57,427425,25464,1153,16695,12188,0
0,7,44,766991,182172,15300,15519,13466,0
0,7,57,702534,37893,35408,1836,8804,0
0,7,50,849397,204252,10370,7584,17138,0
0,7,51,27403,15840,14918,29066,12765,0
0,7,48,1217620,183012,48232,6304,9993,0
0,7,26,112980,40020,5739,2632,2551,0
0,7,37,303642,87283,3973,21757,21113,0
0,7,27,471141,47616,10868,6232,5910,0
0,7,47,741447,36078,22133,16611,7441,0
0,7,54,296255,389143,242933,20808,34531,0
0,7,60,286225,16300,6799,1515,4868,0
0,7,53,1655511,46429,24218,7935,3394,0
0,7,41,454981,19999,4307,2038,1873,0
0,7,51,55117,18182,3134,1359,801,0
0,7,29,1100101,71945,34935,11111,4756,0
0,7,29,1685332,216348,174691,19888,34825,0
0,7,21,1001440,858788,86272,28372,21846,0
0,7,26,643707,4268,4964,10697,6742,0
0,7,37,508637,212666,8615,42599,13801,0
0,7,38,135389,39418,1354,6198,5109,0
0,7,51,442835,101474,21015,50495,8444,0
0,7,41,671417,30410,10838,8695,3812,0
0,7,44,443170,38441,13524,30663,34119,0
0,7,38,190998,63554,4451,3208,2091,0
0,7,37,102467,15952,11181,2334,5052,0
0,7,43,263346,64089,30259,11180,28256,0
0,7,41,247265,307658,36885,11807,31979,0
0,7,37,1509630,366095,81470,20822,8403,0
0,7,27,205658,251836,23803,5066,3108,0
0,7,16,1244916,367382,46546,14816,25093,0
0,7,17,329947,63207,11560,7079,3344,0
0,7,14,1096081,65332,15676,13503,4541,0
0,7,30,296819,12900,6867,5273,2525,0
0,7,29,123053,238754,40818,26057,25744,0
0,7,56,303547,11817,684,9109,4013,0
0,7,70,299322,40663,24449,10418,8648,0
0,7,74,196435,9040,992,6142,9584,0
0,7,78,397783,53307,18455,16107,17241,0
0,7,57,985118,115707,16333,27012,16555,0
0,7,50,312357,122106,37622,23361,25673,0
0,7,50,1191931,69691,23587,29575,14336,0
0,7,57,149688,6470,6725,1397,1320,0
0,7,83,116274,9269,4596,13250,35100,0
0,7,84,89598,15732,11078,11744,5412,0
0,7,75,578454,43069,14403,40970,19946,0
0,7,54,241373,101092,39501,3268,4772,0
0,7,34,1215465,173142,18602,30225,19591,0
0,7,35,431421,31484,2567,17607,23666,0
0,7,26,343483,403148,98377,67659,18223,0
0,7,21,1349972,151106,48716,5361,7417,0
0,7,16,176945,83680,27548,17120,10346,0
0,7,1,82469,14014,966,345,801,0
0,7,1,1021395,72868,7274,7818,4530,0
0,7,13,1111058,138640,47697,30419,27363,0
0,7,24,1942380,148556,35003,22676,24103,0
0,7,37,446942,88104,11389,2652,4458,0
0,7,41,135233,356173,104500,14428,22191,0
0,7,27,1035042,484313,90721,21172,17953,0
0,7,30,818256,115573,36729,25079,11204,0
0,7,37,574864,351386,45897,11304,24633,0
0,7,26,88924,119910,8552,2794,5228,0
0,7,50,459173,54334,32475,10737,18605,0
0,7,61,12224,15866,19019,24368,17655,0
0,7,70,46337,16380,10439,16377,15268,0
0,7,91,1058944,42967,12756,21517,7372,0
0,7,80,833692,37941,13743,5358,3003,0
0,7,60,1224685,415665,22061,24437,30196,0
0,7,66,20552,8957,3787,7296,36380,0
0,7,70,9635,13668,16617,6721,9970,0
0,7,94,8053,6855,7846,15503,22716,0
0,7,100,115466,33748,6086,8778,21719,0
0,7,91,621850,62615,37834,7539,11098,0
0,7,87,17613,37201,12699,10423,17894,0
0,7,75,31564,46809,7418,8843,16843,0
0,7,80,132084,33134,12635,5114,8277,0
0,7,74,51452,96564,27673,18041,6149,0
0,7,63,131808,53620,13705,39858,11082,0
0,7,64,101848,74688,4589,11319,23129,0
0,8,64,1715933,414358,266823,98671,40335,1
0,8,70,943284,80195,102974,7637,15562,1
0,8,67,1422570,569453,327389,18170,22019,1
0,8,75,613659,39180,18116,8088,5328,1
0,8,64,241607,21717,11736,3265,4076,1
0,8,64,811872,102580,27271,11954,10838,1
0,8,56,1031473,208079,6209,19003,5983,1
0,8,48,1412651,57280,21014,14771,11727,1
0,8,75,1192192,30656,1108,15962,9060,1
0,8,77,900026,39234,39186,8713,12796,1
0,8,81,509269,661117,103942,92903,62040,1
0,8,69,2299616,416000,194280,11251,43086,1
0,8,57,926442,123483,32953,17880,6136,1
0,8,48,1581014,349637,107542,37600,31029,1
0,8,48,2022121,897065,46360,44581,33153,1
0,8,60,674673,20555,2404,1632,1880,1
0,8,51,244758,67143,5956,5223,7663,1
0,8,56,1558586,199613,63089,16674,40292,1
0,8,51,1673409,602671,15619,44400,50150,1
0,8,51,2035637,62110,1542,5216,12444,1
0,8,56,397896,168034,44657,17097,46361,1
0,8,66,502050,129038,55958,17254,15470,1
0,8,78,825027,43362,16142,2954,5957,1
0,8,75,412316,68847,3481,5421,8200,1
0,8,80,689761,16494,10798,4422,3397,1
0,8,67,956183,340810,22633,31629,30192,1
0,8,66,113708,13189,8834,1247,1146,1
0,8,70,1120145,44546,7644,2803,8403,1
0,8,66,1050995,192963,3522,6512,8114,1
0,8,75,135918,90094,11869,2654,5265,1
0,8,69,237480,92528,3770,11605,6954,1
0,8,54,697873,182180,3414,12847,5863,1
0,8,41,268163,229641,18860,12582,10891,1
0,8,29,151822,327919,71194,21620,14157,1
0,8,11,897012,509165,125343,23571,32917,1
0,8,26,265182,18612,5095,7523,4373,1
0,8,38,749783,197002,14758,10469,14660,1
0,8,34,292408,112764,22360,9818,2911,1
0,8,48,688585,36311,10148,2205,2755,1
0,8,20,552203,453093,48070,9169,19481,1
0,8,10,1003223,178657,88895,23984,17624,1
0,8,17,1627311,243077,13608,25050,11897,1
0,8,13,184338,322604,51600,16434,15281,1
0,8,29,1161390,247257,10559,37082,7900,1
0,8,24,1797451,544616,45691,36198,11870,1
0,8,20,123781,163866,57772,44789,27734,1
0,8,24,1290222,183938,31628,23443,18566,1
0,8,30,1627940,332454,90988,28946,72090,1
0,8,63,1199934,10775,15919,11188,12069,1
0,8,80,802429,67848,209138,65116,24589,1
0,8,83,610287,171039,28505,8562,6437,1
0,8,75,922704,492045,5386,46538,30377,1
0,8,67,1772654,168085,37566,24713,43766,1
0,8,60,385639,155265,19625,6967,6342,1
0,8,81,112776,14333,19797,4080,4609,1
0,8,100,392360,28725,6402,7796,13747,1
0,8,100,1220738,193469,61903,10386,28644,1
0,8,100,748881,53707,35091,9925,5594,1
0,8,93,1540539,380425,34887,28881,106159,1
0,8,69,312467,392443,24315,33316,45001,1
0,8,48,1500249,227387,32633,35485,10730,1
0,8,47,1608911,152093,38434,20543,44025,1
0,8,50,2406912,268831,70764,10873,15181,1
0,8,44,107580,111295,6388,5138,6464,1
0,8,44,2505972,773854,33914,30955,30996,1
0,8,41,1355422,45137,13521,4792,7021,1
0,8,27,105918,25878,19855,4651,4858,1
0,8,35,996205,49683,1606,3634,4239,1
0,8,50,1724994,69559,12631,5513,6184,1
0,8,44,695344,161383,53665,32206,9593,1
0,8,38,605213,1812829,186459,44307,40757,1
0,8,35,1560596,184744,6277,12430,17228,1
0,8,24,451906,207351,12391,10342,14498,1
0,8,35,1162892,92091,25322,25744,6929,1
0,8,63,1250651,76466,16450,11796,4003,1
0,8,60,303245,172791,36266,3039,14087,1
0,8,64,1612205,138977,42752,9908,6098,1
0,8,47,387835,80822,3151,8019,5355,1
0,8,29,1365029,255193,42914,38633,20879,1
0,8,29,232017,57157,4691,5579,685,1
0,8,27,1610993,594365,123674,57323,42496,1
0,8,53,79443,37051,15892,12388,6958,1
0,8,50,1457303,774875,150937,40447,32649,1
0,8,63,123754,12873,2323,721,3229,1
0,8,66,371238,116140,28853,10361,5127,1
0,8,47,226010,349827,19081,56600,22601,1
0,8,56,715862,43595,10328,8361,6860,1
0,8,47,2250582,139230,191217,43315,33786,1
0,8,61,1656983,158358,69752,24123,17403,1
0,8,64,502532,94317,25667,2744,2994,1
0,8,77,1586296,115778,68042,50093,26410,1
0,8,80,1277665,270348,19603,12290,29174,1
0,8,66,681474,296265,43341,88381,35491,1
0,8,80,1492918,91337,7515,9631,18163,1
0,8,67,191730,43825,22812,5365,4705,1
0,8,75,2178609,86750,20016,33190,10922,1
0,8,91,160584,126237,7742,11124,10915,1
0,8,78,413902,385542,53416,20211,28442,1
0,8,81,1320378,207965,56278,38836,14926,1
0,8,91,70489,55366,20619,10097,22551,1
0,8,77,338103,210086,27095,27683,16390,1
0,8,70,227617,140239,6023,3014,3695,1
0,8,61,580937,87800,8202,7932,7090,1
0,8,47,916674,41451,33377,2853,10398,1
0,8,41,1326611,59072,41555,15063,4601,1
0,8,44,1134295,63658,4202,12512,11892,1
0,8,51,484820,43559,438,4220,8320,1
0,8,35,1639421,270762,8139,18355,7297,1
0,8,47,504792,111482,81136,11697,28344,1
0,8,50,1341243,59391,98755,41707,20598,1
0,8,44,1812518,242190,25978,18543,13356,1
0,8,61,915161,80225,17215,43214,9910,1
0,8,53,263362,92942,1370,5830,7241,1
0,8,53,47538,10867,2615,1240,1043,1
0,8,70,168827,3939,582,9445,3995,1
0,8,69,1104738,197946,14113,63689,37444,1
0,8,69,1358899,96867,94193,18742,33586,1
0,8,74,280497,209515,21870,26351,18720,1
0,8,50,865713,386919,53445,18938,17824,1
0,8,54,145408,21303,10291,1497,7688,1
0,8,41,2130529,369714,256070,88440,58149,1
0,8,35,108557,20055,2915,2045,2442,1
0,8,44,1691185,276820,20304,26238,16625,1
0,8,35,39865,33117,2284,1625,1191,1
0,9,47,315023,83042,43231,54217,20468,0
