-0.365Col11-0.357Col10-0.355Col13-0.344Col9-0.342Col12...,'0.409Col4+0.4  Col8+0.339Col7+0.328Col6-0.322Col12...',-0.516Col3+0.489Col1-0.412Col4-0.271Col12+0.266Col2...,-0.875Col2-0.334Col5+0.324Col1+0.067Col6-0.064Col10...,'0.832Col5+0.431Col1+0.18 Col6+0.173Col4+0.142Col3...',-0.628Col1-0.363Col2-0.359Col3+0.333Col5-0.261Col4...,-0.809Col6+0.301Col9+0.263Col10+0.238Col8+0.222Col1...,Col15
-0.001002,-0.276401,-0.89689,0.122774,-0.502882,1.456356,-0.188902,1
-1.210663,0.391307,0.034273,0.384166,-0.554329,1.750324,-1.991197,1
-0.415516,0.073725,-0.791293,0.251512,-0.517376,1.308963,-0.897918,1
-0.053884,0.66064,-0.899016,0.276701,-0.237672,1.152118,-1.625889,1
0.673807,-0.445551,-1.346653,0.227433,-0.690867,0.898542,-0.338413,1
1.386802,-0.480145,-0.989213,0.254263,-0.529566,1.138998,-0.220421,1
0.614285,-0.540149,-1.297775,0.243399,-0.718807,0.94909,-0.108999,1
0.781319,-0.190822,-1.550123,0.237203,-0.724118,0.797777,0.388102,1
0.814266,-0.532015,-1.590063,0.197001,-0.618139,0.776777,-0.134416,1
1.171796,-0.181058,-2.115489,0.177557,-0.464726,0.438589,0.079182,1
0.404532,0.524352,-1.571115,0.498037,-0.045019,0.375924,-2.674378,1
1.236689,-0.109013,-1.104522,0.285372,-0.571783,1.099432,-0.149442,1
0.456493,-0.332638,-1.519189,0.331849,-0.435004,0.681451,-1.083958,1
-0.836435,0.467811,-0.176481,0.315928,-1.008711,2.221358,-0.173361,1
-1.210189,-0.999972,-0.984068,0.224072,-0.966599,1.283652,-0.197059,1
-1.793431,-1.248227,-1.502076,0.302945,-1.148472,0.797604,-0.9818,1
0.156935,-0.633742,-0.360185,0.426631,-1.174732,1.428363,-0.496844,1
0.684702,-0.021109,-0.996335,0.338903,-0.627344,1.06296,-0.67973,1
0.378626,-0.718186,-0.389909,0.305593,-0.896695,1.59813,-0.363583,1
0.548954,-0.943614,-0.217003,0.249998,-0.917299,1.705307,-0.070374,1
0.524658,-0.60439,-0.57041,0.31843,-0.733862,1.321775,-0.60319,1
-0.074514,-0.156731,0.144813,0.31448,-0.561661,1.989127,-1.175033,1
0.13971,-0.700194,-1.06914,0.341384,-1.221771,1.026321,0.101909,1
-1.067913,1.085137,-0.418858,0.531153,-0.067123,1.203249,-3.57723,1
-1.943792,0.688072,-1.379503,0.146207,-1.195929,1.407775,0.818323,1
0.377049,0.159839,-1.409366,0.147645,-0.599738,1.075211,0.209487,1
1.590646,-0.404888,-0.985692,0.224802,-0.623205,1.131761,0.039436,1
1.350904,-0.411743,-0.940831,0.233441,-0.664749,1.157578,-0.02907,1
-0.38368,0.439678,-1.326004,0.295841,-0.143746,0.869082,-1.720443,1
0.14704,-0.265751,-1.177567,0.222096,-0.595882,1.165374,-0.266995,1
1.692387,-0.455986,-1.079005,0.278867,-0.696672,1.018816,0.084245,1
0.262136,0.352447,-1.182946,0.199403,-0.338171,1.094946,-0.868989,1
1.143615,-0.587817,-0.787189,0.129296,-0.434311,1.436035,-0.00766,1
0.089221,-0.470422,-0.82383,0.033788,-0.507068,1.57836,0.032908,1
0.041026,-0.097411,0.07398,0.277883,-1.132691,2.033763,0.025189,1
-3.670835,1.277366,-0.680285,-0.192851,-0.651907,2.372712,0.310259,1
-4.450906,3.475885,0.007265,0.3503,-1.358258,2.460552,-0.369052,1
-2.794081,1.48819,0.731997,0.396723,-0.029398,2.269873,-4.09164,1
-0.053021,0.059941,0.133504,0.346564,-0.338087,1.74403,-1.997785,1
-2.558813,1.256953,-1.081266,0.073124,-0.711792,1.642437,-0.74771,1
-0.736463,-0.213522,-0.792285,0.185853,-0.930335,1.481605,-0.353757,1
-0.086047,0.304138,-0.272817,0.440032,-0.507553,1.475306,-1.891353,1
0.949123,-0.677011,-0.626786,0.282419,-0.900091,1.366376,0.116525,1
1.300146,-0.752068,-0.737709,0.197268,-0.587617,1.362991,0.040375,1
-2.586127,1.598278,-2.035578,0.018409,-0.626492,1.136751,0.694364,1
-2.759337,1.924694,-1.529842,0.264515,-0.034398,0.979136,-2.418167,1
0.008661,0.563315,-0.932352,0.265152,-0.122565,1.223166,-1.663036,1
0.51715,0.326504,-0.812676,0.300543,-0.336352,1.214033,-1.227995,1
-0.851365,0.09446,-1.621765,0.05133,-0.873165,1.032701,0.391505,1
0.661806,-0.062149,-0.496886,0.234638,-0.178001,1.47402,-1.290428,1
0.970254,-0.57261,-0.582809,0.261942,-0.670796,1.437402,-0.270098,1
-0.218768,-0.143042,-1.248761,0.240921,-0.765323,1.051458,-0.049282,1
-0.301989,-0.305114,-0.841504,0.249888,-0.542105,1.427972,-0.722796,1
-0.5646,-0.164745,-0.791392,0.22394,-0.901179,1.484015,-0.145275,1
1.464822,-0.691195,-0.752272,0.193858,-0.602041,1.354176,0.133471,1
1.020284,-0.579275,-0.828941,0.183975,-0.512856,1.309266,-0.177803,1
1.086422,0.284117,-1.118913,0.235766,-0.373837,1.014041,-0.524084,1
0.964442,0.14988,-1.211589,0.283644,-0.359665,0.923906,-0.951541,1
0.887808,-0.090574,-2.11994,0.212829,-0.472513,0.345449,-0.270166,1
-0.02449,-0.045744,-1.301196,0.262054,-0.56943,1.025346,-0.860419,1
0.91694,-0.414767,-1.530953,0.159669,-0.499178,0.895402,0.336672,1
1.607432,-0.495455,-0.946786,0.320578,-0.74766,1.066445,-0.0765,1
-0.197663,-1.10148,-1.285688,0.220484,-0.639854,0.955484,-0.771158,1
-0.214282,-0.132197,-1.304142,0.193773,-0.797936,1.110066,0.004821,1
-0.915068,0.71192,-0.654236,0.144957,-0.895378,1.787656,0.570836,1
-0.467734,0.284302,-0.809852,0.456108,-0.19095,0.998113,-2.650705,1
0.808201,-0.351302,-0.728909,0.291737,-0.39276,1.252139,-1.040462,1
1.201509,-0.568443,-0.859765,0.311516,-0.616311,1.16776,-0.370771,1
0.983599,-0.536023,-0.636209,0.455426,-0.754952,1.172937,-0.823756,1
0.843309,-0.429651,-0.614677,0.282094,-0.151596,1.382323,-1.196631,1
1.338295,-0.831855,-0.612916,0.25889,-0.588735,1.412918,-0.116879,1
0.99367,-0.882275,-0.3749,0.312504,-0.745687,1.498311,-0.366452,1
1.162023,-0.71159,-0.834063,0.113586,-0.231784,1.432749,-0.158416,1
1.278857,-1.044654,-0.370745,0.250267,-0.65568,1.577623,-0.057566,1
0.094991,-1.370906,-0.876086,0.310384,-0.715454,1.166608,-0.709627,1
-0.425882,-0.220899,-1.224822,0.352341,-0.695072,0.989443,-0.743096,1
0.854855,-0.592023,-1.16116,0.330998,-0.61553,0.967129,-0.261265,1
0.935475,-0.286573,-1.02195,0.286433,-0.470682,1.181461,-0.418903,1
1.691269,-0.366675,-1.195421,0.226335,-0.547269,1.010554,0.095562,1
0.153438,-0.080439,-1.578764,0.235891,-1.037092,0.812484,0.349265,1
0.436084,0.505176,-0.313154,0.45343,-0.31001,1.341752,-2.118367,1
-1.271949,0.874124,-1.093288,0.237842,-0.629122,1.382331,-0.623009,1
1.292524,-0.497768,-0.868424,0.251478,-0.677646,1.230866,0.051823,1
1.308275,-0.650859,-0.348506,0.265456,-0.876486,1.531946,0.065563,1
0.586208,-0.339561,0.053344,0.284467,-0.494726,1.795394,-1.113166,1
0.173631,-0.777548,-0.983007,0.252872,-0.922725,1.117776,-0.139612,1
0.10688,-0.570556,-1.30784,0.146188,-0.678528,1.021046,-0.097006,1
1.172851,-0.300864,-1.115458,0.252841,-0.553662,1.064175,-0.223922,1
1.063647,-0.5554,-1.59494,0.024074,-0.104446,1.043402,0.124728,1
1.461555,-0.401448,-0.923433,0.183009,-0.322399,1.257505,-0.254616,1
1.448963,-0.590245,-0.910737,0.211381,-0.535432,1.229587,0.024038,1
0.388162,-0.196213,-0.975192,0.322964,-0.549453,1.101064,-0.894643,1
1.174548,-0.527772,-1.324009,0.233471,-0.638881,0.904039,-0.048567,1
1.548289,-0.34471,-1.213331,0.277887,-0.518622,0.939791,-0.22622,1
1.549471,-0.650433,-1.078753,0.241606,-0.50119,1.103161,-0.038266,1
1.082621,-0.529337,-0.391866,-0.071774,-0.697137,1.323043,-0.324562,0
1.134146,-0.220906,-0.732177,-0.090319,-0.521114,1.123252,-0.467996,0
0.945977,0.23865,-0.754071,0.008369,-0.671999,1.033138,-0.588751,0
1.716687,-0.009574,-1.211697,-0.014529,-0.646223,0.68439,-0.258357,0
1.453789,0.239454,-1.169372,-0.105854,-0.296096,0.849593,-0.489018,0
0.173775,0.624546,-1.211079,0.04079,-0.245141,0.650089,-1.853224,0
0.399036,0.793771,-1.898388,-0.181335,-0.121255,0.508238,-0.368566,0
1.749225,0.241404,-1.393995,-0.035979,-0.530532,0.61298,-0.246387,0
0.638698,0.271913,-1.213036,-0.154588,0.274908,0.92458,-1.573475,0
-5.873317,2.87495,-1.648826,-0.239981,-1.038761,1.747309,-0.888947,0
-1.06565,0.87112,-0.391429,-0.079524,-1.027812,1.793429,0.13851,0
0.888531,-0.939517,-0.029241,-0.033151,-0.818627,1.585234,-0.299905,0
0.411347,-0.203811,0.161295,-0.094079,-0.247038,1.744977,-1.409335,0
-1.085701,0.514899,-0.863459,-0.098821,-0.473918,1.146379,-0.802699,0
1.023767,0.030769,-0.784954,0.009554,-0.706302,0.985255,-0.54842,0
-6.72185,3.312243,-1.954087,-0.415419,-0.695844,1.542836,-0.974986,0
1.072953,-0.112931,-0.353391,-0.049913,-0.817797,1.334703,-0.203649,0
-4.683672,1.981216,-1.192373,-0.253153,-1.108005,1.575554,0.144991,0
-2.302442,1.518936,-0.270201,0.043536,-1.055333,1.626392,-0.869938,0
0.297212,-0.328877,-0.468901,-0.110816,-0.656064,1.315527,-0.732177,0
-1.904673,0.353765,-0.92775,-0.150556,-0.746181,1.445066,-0.54569,0
0.692584,-0.209291,-0.741614,-0.178887,-0.381603,1.286959,-0.280617,0
0.980425,-0.207738,-1.273979,-0.121458,-0.411948,0.831753,-0.357727,0
1.057741,-0.328233,-1.024156,-0.034653,-0.815327,0.909587,-0.085969,0
0.23837,-0.072606,-0.751885,-0.093413,-0.544404,1.45249,-0.297924,0
-1.615048,0.756905,-0.374984,0.010113,-1.36088,1.801437,0.011667,0
0.30987,-0.986285,0.261477,-0.060963,-0.876639,1.851363,-0.423574,0
-1.782366,0.499453,-0.746175,-0.208953,-0.941813,1.533716,0.792123,0
0.748628,-0.154324,-0.522198,-0.032671,-0.409182,1.182529,-1.159401,0
-3.362723,2.222155,-1.665814,-0.07463,-0.486417,1.164124,-0.716574,0
1.663977,-0.576351,-0.92779,0.069099,-0.895448,0.839752,-0.037566,0
1.042322,-0.293845,-0.838271,0.014953,-0.711472,0.961812,-0.449997,0
0.844295,-0.421006,-1.139041,-0.033431,-0.820947,0.845383,0.010985,0
1.075328,-0.146627,-0.914749,-0.028791,-0.318353,0.970938,-0.918965,0
-0.834705,0.802136,-1.380734,-0.137576,-0.535117,1.013248,-0.461098,0
1.332786,-0.3125,-1.028151,-0.055786,-0.439362,0.909058,-0.506472,0
1.533599,-0.527609,-1.31204,0.020427,-0.577618,0.657027,-0.238552,0
1.490066,-0.411144,-1.259831,-0.012454,-0.55218,0.734809,-0.207306,0
0.288303,-0.385803,-2.163805,-0.069391,-0.726372,0.203141,-0.075728,0
-3.127227,1.809083,-2.062647,-0.051264,-0.181667,0.570134,-1.860086,0
1.085566,-0.127733,-1.025639,-0.091713,-0.634198,1.037365,0.010076,0
-0.709334,0.180865,-1.471912,-0.021536,-0.420432,0.656521,-1.256776,0
1.31127,-0.562099,-1.013632,-0.108915,-0.588466,0.979047,-0.053552,0
0.197338,-0.179694,-1.283722,0.082089,-0.757148,0.576629,-1.061161,0
0.967453,0.093602,-1.193889,0.050986,-0.384367,0.716014,-1.02725,0
-0.2218,-0.187412,-1.379284,-0.096872,-0.543978,0.762495,-0.828319,0
-0.274696,0.138925,-1.205994,0.019808,-0.500276,0.874221,-1.074179,0
0.975705,-0.562435,-1.46873,0.00814,-0.552595,0.553939,-0.452274,0
0.538101,-0.415864,-1.109646,0.057817,-0.50274,0.750385,-1.23171,0
1.342657,-0.68075,-1.895717,-0.090042,-0.474206,0.398896,0.054836,0
0.698346,-0.416025,-1.881959,-0.083098,-0.470075,0.405213,-0.423623,0
1.109457,-0.802108,-2.068377,0.040185,-0.72404,0.110476,-0.051658,0
1.390539,-0.558144,-2.350879,-0.036093,-0.425884,0.021182,-0.066745,0
1.108577,-0.458006,-2.089949,-0.00542,-0.486896,0.160459,-0.418937,0
1.374099,-0.005119,-1.858994,0.028945,-0.185597,0.296567,-0.909064,0
0.781491,-0.851899,-2.693548,-0.000581,-0.44688,-0.258191,-0.271856,0
0.619523,0.047409,-1.482269,-0.035899,-0.564976,0.719674,-0.236297,0
0.140232,0.031835,-1.188937,0.12687,-0.370495,0.680574,-1.618735,0
0.744383,0.124918,-1.298983,-0.030748,-0.256743,0.7503,-0.834816,0
0.924448,-0.880095,-1.784346,-0.071625,-0.553696,0.408859,-0.148371,0
0.196336,-0.035325,-1.754417,-0.057616,-0.645105,0.549007,-0.279738,0
0.645572,0.49387,-0.873688,-0.004741,-0.057519,0.959741,-1.722263,0
1.369155,-0.079133,-0.824529,0.04874,-0.322862,0.923552,-1.140962,0
0.187463,-0.154461,-1.153775,-0.127251,-0.729199,0.99624,0.230627,0
1.203724,-0.281153,-0.941192,-0.018008,-0.469354,0.928537,-0.633909,0
1.396121,-0.132687,-1.352788,-0.0567,-0.198754,0.710338,-0.692301,0
1.130356,-0.20622,-1.22169,-0.002937,-0.46008,0.717832,-0.772879,0
1.284647,-0.655498,-1.737818,-0.03642,-0.624154,0.435715,0.014966,0
0.660478,-0.625655,-1.364296,-0.003069,-0.516352,0.650519,-0.790632,0
1.512898,-0.48405,-1.171019,-0.076991,-0.400335,0.879933,-0.17769,0
1.365268,-0.184666,-1.271549,-0.002576,-0.36888,0.709607,-0.661116,0
1.412473,-0.32739,-1.130445,-0.024667,-0.452507,0.801706,-0.553141,0
1.463732,-0.172045,-1.130236,-0.087047,-0.414488,0.891251,-0.321976,0
1.566058,-0.539882,-0.929225,-0.167325,-0.432678,1.109534,0.077545,0
-0.954406,0.627345,-1.000275,-0.02571,-0.610097,1.141335,-0.90186,0
-1.606133,0.482845,-1.822488,-0.071226,-0.833792,0.476922,0.209246,0
0.523597,0.012412,-0.551832,-0.057537,-0.6937,1.33308,-0.569932,0
1.162838,-0.428938,-0.330787,-0.080938,-0.630238,1.402664,-0.36376,0
-1.473657,0.097952,-0.841127,-0.207561,-1.033445,1.522799,0.069762,0
0.898376,-0.848595,-0.174348,-0.079429,-0.807449,1.512412,-0.135418,0
0.581316,-0.241859,-0.287053,-0.041626,-0.790508,1.486579,-0.368726,0
-0.186632,-0.711476,-1.126312,-0.044795,-0.759739,0.898046,-0.442337,0
-1.101719,-0.10711,-1.564121,-0.094892,-0.775821,0.612542,-0.922205,0
-0.613312,0.241933,-1.131162,-0.004897,-0.646876,0.92783,-0.920377,0
0.129441,0.201757,-1.203068,-0.050135,-0.414247,0.863146,-0.93995,0
0.841,0.557388,-0.777671,0.121241,-0.124148,0.821338,-2.216612,0
0.468984,-0.235786,-1.680196,0.007368,-0.43258,0.382318,-1.106763,0
1.404829,-0.424739,-1.960378,-0.089167,-0.469776,0.331661,0.028575,0
1.739423,-0.180915,-1.487889,-0.048779,-0.486966,0.617996,-0.066168,0
-0.886838,1.028845,-1.22617,0.004165,-0.146923,0.881965,-1.626374,0
0.861341,-0.529318,-0.916525,-0.080681,-0.672651,1.075986,-0.178916,0
1.398955,-0.477659,-0.518826,-0.067546,-0.600663,1.237052,-0.318772,0
-1.215426,0.753841,-0.682617,-0.11654,-0.65092,1.420629,-0.842473,0
-2.429997,1.021052,-0.873699,0.102701,-0.259649,0.995798,-2.831578,0
1.19724,0.15709,-1.104982,-0.061951,-0.549886,0.849628,-0.396226,0
0.085636,-0.744661,-1.731025,-0.185516,-0.507007,0.578561,-0.277203,0
1.093665,-0.456968,-1.720496,-0.093007,-0.507042,0.469866,-0.201648,0
1.068856,-0.46548,-1.861999,-0.086739,-0.510045,0.394575,-0.175318,0
0.723876,-0.155969,-1.780822,-0.003931,-0.526586,0.379416,-0.571068,0
0.065411,-0.285839,-1.685867,-0.002867,-0.730967,0.593864,-0.252074,0
0.789109,-0.185352,-1.424001,-0.037427,-0.518391,0.663502,-0.325195,0
0.64262,-0.602154,-1.665436,-0.094543,-0.756117,0.562759,0.046593,0
1.554784,-0.165758,-1.35499,-0.037557,-0.484979,0.659742,-0.271485,0
1.228469,-0.109795,-2.166629,-0.114295,-0.296924,0.224421,-0.085074,0
1.225109,0.045424,-1.284139,0.010931,-0.426705,0.710104,-0.722764,0
-0.264851,0.130929,-1.621791,-0.100345,-0.646785,0.672607,-0.587307,0
0.615586,-0.178994,-0.910985,0.015323,-0.369266,0.929728,-1.097202,0
0.599529,-0.816396,-1.306879,-0.09143,-0.900048,0.796048,0.299498,0
0.265868,-0.147465,-1.327323,-0.160261,-0.622616,0.919487,-0.1426,0
-0.211286,-0.134737,-0.842677,-0.01444,-0.857712,1.285654,-0.438072,0
0.31168,-0.607225,-0.606002,0.012476,-0.460977,1.19289,-1.055873,0
0.842728,-1.124634,-0.019442,-0.066126,-0.774908,1.688904,-0.094118,0
1.164103,-0.965361,-0.45271,-0.013209,-0.896451,1.268841,0.059562,0
1.569327,-0.666229,-1.194411,-0.042486,-0.58519,0.813031,-0.001053,0
0.565219,-0.366286,-1.711708,-0.00495,-0.668684,0.4389,-0.117391,0
1.344485,-0.003809,-2.212611,-0.025857,-0.497389,0.090638,0.052369,0
1.03537,0.050988,-2.031122,0.001465,-0.508953,0.229469,-0.173022,0
1.580983,-0.158851,-2.422985,-0.082868,-0.343274,-0.039899,-0.213242,0
1.834863,0.082468,-2.442495,-0.138476,-0.16935,0.040345,-0.06931,0
0.84873,0.111075,-2.006917,-0.108971,-0.290847,0.33362,-0.591847,0
1.678149,0.037676,-2.120152,-0.114298,-0.35335,0.247742,0.037768,0
1.311618,0.037113,-1.784891,-0.085708,-0.403309,0.4272,-0.337416,0
0.717728,0.062787,-0.739854,-0.279331,-0.873604,0.882793,-0.394012,0
-0.421148,0.859049,-0.321498,-0.365959,-0.221146,1.316814,-1.874231,0
-0.901221,0.408809,-0.623597,-0.486894,-0.541687,1.249631,-1.019706,0
-0.634985,0.011162,-0.267204,-0.527273,-0.831641,1.692834,0.055299,0
1.006353,-0.884664,0.285996,-0.407005,-0.934263,1.651435,-0.036578,0
-0.00918,-0.277212,0.465937,-0.321955,-0.702307,1.76379,-1.229325,0
-2.82779,0.623523,0.283436,-0.175971,-0.964423,1.784186,-2.490154,0
-1.252424,-0.316285,-0.602802,-0.445352,-1.014419,1.328648,0.218984,0
0.772114,-0.596549,-0.229018,-0.303686,-0.724293,1.197602,-0.784359,0
0.923516,-0.432625,-0.480111,-0.33856,-0.737045,1.122227,-0.318765,0
1.042484,-0.326367,-0.786121,-0.275036,-0.536084,0.811867,-0.853939,0
-0.226069,-0.009047,-0.4757,-0.226967,-0.508311,1.115012,-1.627971,0
-0.850175,-0.713754,-1.32987,-0.34709,-1.041666,0.674779,-0.003747,0
-0.251393,-0.068571,0.174069,-0.275745,-0.917716,1.704178,-0.753204,0
0.212859,-1.196417,-0.291171,-0.396409,-0.994594,1.336655,-0.042254,0
0.858958,-0.346392,-0.190338,-0.370468,-0.596189,1.337271,-0.540212,0
1.259972,-0.76176,-0.541873,-0.371715,-0.799305,1.0413,-0.119157,0
1.09817,-0.224243,-0.788469,-0.330779,-0.556357,0.894745,-0.590138,0
0.393677,-0.231619,-1.369473,-0.304785,-0.508346,0.448307,-0.970524,0
1.531162,-0.255529,-1.238892,-0.330343,-0.523522,0.57392,-0.283758,0
0.788964,-0.332245,-1.522186,-0.369582,-0.65984,0.404819,-0.358465,0
-0.25472,0.936331,-1.168676,-0.290953,-0.107519,0.633896,-2.125301,0
1.133087,-0.290421,-1.751172,-0.425732,-0.638239,0.297876,0.09703,0
1.398817,-0.190189,-1.066237,-0.357546,-0.588538,0.732543,-0.229307,0
1.111936,0.137402,-0.833866,-0.274606,-0.459032,0.772154,-1.021526,0
1.137204,-0.173767,-0.83112,-0.343112,-0.688514,0.933019,-0.18191,0
0.026058,-0.565028,-0.899953,-0.338191,-0.676243,0.771909,-1.013237,0
0.439859,-0.030328,-1.040643,-0.377211,-0.501166,0.825332,-0.559452,0
-0.886545,0.115811,-0.704827,-0.434179,-0.675202,1.360494,-0.662497,0
1.275347,-0.367781,-1.088448,-0.429744,-0.533301,0.768893,-0.039992,0
0.231087,0.163857,-1.445691,-0.356492,-0.557159,0.423587,-0.727001,0
1.244479,-0.425824,-0.983837,-0.513739,-0.359632,0.978106,-0.052105,0
1.194306,0.630077,-1.037037,-0.263399,-0.306004,0.58098,-1.349514,0
0.071723,0.19032,-1.279031,-0.3878,-0.635206,0.658587,-0.613336,0
-0.673292,0.087521,-0.483943,-0.316104,-0.979096,1.345424,-0.513002,0
0.143976,-0.271625,-0.319511,-0.344398,-0.592258,1.186097,-1.210901,0
1.100949,-0.754663,-0.439608,-0.326241,-0.845991,1.102309,-0.182209,0
0.569906,-0.870605,-0.924918,-0.406446,-0.742956,0.890922,-0.14925,0
0.134975,-0.011647,-0.94177,-0.195029,-0.352507,0.563706,-2.118025,0
0.278969,-0.304829,-1.732828,-0.417803,-0.65953,0.376822,-0.126851,0
-1.368952,0.60955,-1.07931,-0.3542,-0.790118,1.104106,-0.803553,0
-1.183546,1.080737,-0.509021,-0.135053,-0.24106,0.8677,-2.970085,0
-1.05759,0.279597,-0.385786,-0.284505,-0.715865,1.29028,-1.627314,0
-3.479721,1.743653,-0.013493,-0.315279,-0.763377,2.034826,-1.770737,0
0.754206,-1.010947,-0.96946,-0.28763,-1.083416,0.648883,-0.155744,0
0.364516,0.263097,-0.253271,-0.245753,-0.248178,1.1015,-2.070866,0
-1.297706,1.408998,-1.416566,-0.371733,-0.608309,0.800807,-0.375556,0
1.719915,-0.369238,-1.036354,-0.424314,-0.465136,0.812262,-0.016027,0
-1.855988,1.029267,-0.716893,-0.487717,-0.671272,1.443152,-0.816981,0
-0.097117,-0.427689,-0.781477,-0.392916,-0.507117,0.904435,-1.136711,0
0.521552,-0.620533,0.151691,-0.293849,-1.051635,1.587622,-0.245378,0
1.079555,-0.845419,-0.351141,-0.399424,-0.724187,1.257516,-0.073616,0
1.330995,-0.457833,-0.695135,-0.365097,-0.694418,0.965077,-0.093967,0
0.529969,-0.58709,-0.936662,-0.329818,-0.724156,0.780043,-0.508418,0
1.438359,-0.417463,-1.417186,-0.333702,-0.459762,0.46435,-0.365493,0
-0.049933,-0.282991,-1.437906,-0.254254,-0.418646,0.342164,-1.747016,0
1.365397,-0.660528,-0.918617,-0.25936,-0.661238,0.743927,-0.387849,0
1.265539,-0.87234,-0.714333,-0.276568,-0.872256,0.915545,-0.02293,0
1.035992,-0.861438,-0.404696,-0.231099,-1.070942,1.071144,-0.112357,0
-0.296792,0.019079,-0.454775,-0.222069,-0.717886,1.05809,-1.281136,0
1.399568,-0.626707,-0.695676,-0.316313,-0.707905,0.921697,-0.207102,0
1.101212,-1.005475,-1.634154,-0.366814,-0.70381,0.282875,-0.10638,0
1.762239,-0.22685,-1.877858,-0.322901,-0.550715,0.138579,-0.005099,0
1.431392,-0.209473,-2.054287,-0.330466,-0.462512,0.031442,-0.226066,0
1.563988,0.00801,-2.176043,-0.364183,-0.486863,0.006822,0.116296,0
1.583723,0.272801,-1.84037,-0.381752,-0.469578,0.239085,0.032723,0
1.424905,-0.471758,-1.825722,-0.301418,-0.655572,0.136237,-0.105387,0
1.555472,-0.259431,-1.9531,-0.351154,-0.466096,0.136314,0.012138,0
1.723536,-0.411039,-1.871639,-0.301264,-0.573562,0.124046,-0.037505,0
1.455137,-0.676412,-1.730979,-0.272911,-0.570866,0.211801,-0.171387,0
2.117064,-0.092969,-1.979196,-0.325854,-0.357317,0.093501,-0.042471,0
1.610878,-0.156344,-2.21603,-0.403661,-0.318749,0.048162,0.05453,0
1.657406,0.016632,-2.149383,-0.344272,-0.511295,-0.010703,0.062464,0
1.616684,-0.167253,-1.924946,-0.375086,-0.48965,0.178574,0.065926,0
1.203469,0.235227,-1.849228,-0.339009,-0.725313,0.198217,0.266031,0
0.73328,0.272624,-1.760771,-0.244953,-0.402169,0.070286,-1.289855,0
1.358651,-0.087794,-2.003535,-0.447333,-0.442562,0.199493,0.150615,0
0.978383,0.023861,-2.262967,-0.381867,-0.48558,-0.032914,0.122331,0
1.726806,0.070199,-1.45487,-0.290851,-0.420722,0.378565,-0.535199,0
1.339106,-0.427831,-1.87675,-0.354924,-0.613958,0.157633,-0.019214,0
1.468949,-0.254819,-1.970499,-0.273513,-0.765658,-0.031943,-0.132902,0
1.411981,0.133392,-1.812852,-0.347015,-0.473966,0.220285,-0.116,0
1.668348,-0.083355,-2.4801,-0.3176,-0.432159,-0.305471,-0.158153,0
1.224972,-0.339898,-2.589482,-0.32364,-0.53239,-0.347669,-0.209982,0
0.145819,0.464009,-1.379913,-0.312256,-0.620357,0.722824,-0.371978,0
-0.660118,0.782567,-0.654301,-0.141686,-0.145009,0.815782,-2.876882,0
1.324617,-0.888504,-0.689836,-0.396435,-0.596027,1.037002,-0.06809,0
1.114786,-0.596728,-0.453091,-0.3469,-0.796878,1.118764,-0.183399,0
1.279079,-0.505391,-1.501834,-0.363244,-0.656961,0.432028,0.060007,0
0.681488,0.071514,-1.561473,-0.386357,-0.578276,0.50403,0.05207,0
1.250456,-0.102345,-1.012857,-0.308851,-0.627713,0.700802,-0.492895,0
1.022646,0.113103,-0.964676,-0.414258,-0.372547,0.858964,-0.534044,0
1.23732,-0.803292,-0.60447,-0.433551,-0.675714,1.075778,-0.102007,0
0.63421,-0.682511,-0.869557,-0.473785,-0.521477,0.982519,-0.291616,0
-0.554388,0.648453,-1.048269,-0.163638,-0.216158,0.489145,-2.365782,0
1.052276,-0.495365,-1.67703,-0.342265,-0.647819,0.291337,-0.207422,0
0.751727,0.019832,-1.935461,-0.211825,-1.067257,-0.012216,0.025291,0
-0.371589,1.016783,-1.122998,-0.332602,-0.456224,0.95011,-0.913726,0
0.824461,-0.74404,-1.172187,-0.329239,-0.722468,0.579948,-0.486944,0
1.178422,-0.726388,-1.148934,-0.356978,-0.753352,0.679093,0.055647,0
1.045328,-0.67701,-1.380135,-0.342176,-0.789635,0.500034,0.050041,0
0.634984,-0.019851,-1.420962,-0.35131,-0.58632,0.593169,-0.195647,0
0.090523,0.408869,-1.477254,-0.342211,-0.96501,0.501092,0.310501,0
-0.397235,0.090285,-1.492613,-0.434128,-0.779508,0.540986,-0.195792,0
1.391489,-0.433259,-0.974926,-0.441054,-0.490138,0.837176,-0.18341,0
1.402567,0.202088,-1.369872,-0.455867,-0.342549,0.583208,-0.188809,0
-0.11068,1.005818,-0.699791,-0.22152,0.135456,0.770388,-2.996637,0
