K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,Col15
19667.43692,-139075.019594,24.248711,2303980.912431,752827.223256,-77.942286,2886940.716836,-613719.294697,752827.223256,-30698.868513,-2089670.801909,-175306.058386,1
166089.816039,-135072.250177,22.51666,2233491.640716,868382.724934,-77.942286,2876437.560739,-733220.408114,868382.724934,-33109.883237,-2067157.605512,-185895.817024,1
5717.499716,-92694.163069,41.569219,313057.791163,193180.822721,-117.779455,308997.86407,-100157.569998,193180.822721,-30359.386555,-67707.598119,-200566.287364,1
25682.849375,-29205.840717,51.961524,485698.223357,79045.602705,-112.583302,508954.46955,-49619.791535,79045.602705,-3994.109162,-409184.878932,-49124.425004,1
11935.562115,-17443.483683,88.334591,811389.59311,55250.688711,-116.047404,821454.540353,-37718.870436,55250.688711,-11041.823898,-792451.349581,-24576.068909,1
2568.631348,-4309.342409,74.478185,91391.660861,65882.016567,-100.458947,143843.355467,-61600.386971,65882.016567,-3297.824738,-83729.068089,-7302.326205,1
27886.018002,-119826.738969,81.406388,1818073.110927,336307.109153,-95.262794,1994830.62789,-216159.940785,336307.109153,-25069.703389,-1661249.766708,-146354.829138,1
90949.987905,-74578.643672,69.282032,489034.153212,577886.62759,-77.942286,963548.524505,-503205.79292,577886.62759,-32768.669228,-435777.054981,-107555.158998,1
4749.283314,-26039.651841,60.621778,175364.948114,125223.809286,-76.210236,247546.433469,-98792.713962,125223.809286,-12375.50302,-180581.885146,-15978.1687,1
240618.230238,-82007.409586,86.60254,496901.12798,511145.513822,-84.87049,830741.796783,-428880.028665,511145.513822,-73641.604185,-402687.956353,-106716.846407,1
116655.353941,-113927.373919,91.798693,3896073.354495,497193.844567,-72.746134,4245334.471638,-382992.80662,497193.844567,-14651.417781,-3807220.880117,-181929.420675,1
17668.650288,-70290.085873,93.530744,356121.770392,121331.891121,-100.458947,311942.350443,-50683.270731,121331.891121,-29212.76892,-147948.315881,-152751.29277,1
149309.707816,-57898.994395,110.851252,1371325.246131,332972.911349,-93.530744,1459509.148896,-274625.315794,332972.911349,-41411.602758,-1284256.784085,-155467.148437,1
36461.40155,-93686.628181,98.726896,599918.313862,248114.546133,-116.047404,737036.116043,-154093.632146,248114.546133,-40211.291549,-523697.686024,-66077.738309,1
14587.331901,-22733.166849,98.726896,1887549.13292,51038.341147,-129.903811,1907147.287808,-27974.352593,51038.341147,-6417.248242,-1853032.824427,-27030.384903,1
55404.841233,-69200.625915,91.798693,527956.79896,857186.748513,-88.334591,1181208.421289,-787710.72652,857186.748513,-26394.722257,-372894.950412,-124899.915785,1
56787.017777,-95157.139317,83.138439,4036767.841593,337663.304936,-98.726896,4224258.877411,-242274.07081,337663.304936,-25398.793042,-4062189.151296,-56525.478105,1
28034.974371,-32082.777109,76.210236,1112127.306879,229590.262746,-83.138439,1311337.398461,-197438.203606,229590.262746,-7407.981304,-1100202.137069,-40633.911946,1
37592.430727,-115054.938994,76.210236,1032892.910636,230989.759799,-84.87049,1110568.461153,-115564.161932,230989.759799,-43663.268808,-939469.554178,-98321.596142,1
44699.035191,-37024.318063,81.406388,574855.538676,356256.870355,-90.066642,790979.106394,-318842.840861,356256.870355,-12236.938955,-368208.020927,-139715.878393,1
56218.905112,-81292.072602,64.08588,2849348.286109,448433.150232,-88.334591,3082402.650471,-367044.082784,448433.150232,-90522.171356,-2627611.141724,-146096.753568,1
7870.43887,-65442.075662,50.229473,605382.93416,258536.295843,-98.726896,815371.577917,-192817.092051,258536.295843,-18662.847452,-578723.20813,-43496.99193,1
104390.702172,-82339.963341,64.08588,4526004.64475,269720.147907,-83.138439,4606406.443238,-187141.161555,269720.147907,-14729.360068,-4432640.178019,-136648.416412,1
64731.934831,-72974.764624,71.014083,1122590.625808,263373.913748,-95.262794,1281062.882396,-190191.303027,263373.913748,-27487.646316,-1059079.786796,-79828.48967,1
118749.403367,-28416.025549,96.994845,2846552.756106,162670.747745,-88.334591,2898315.09449,-134117.890182,162670.747745,-33007.69224,-2798815.703798,-90156.708636,1
128710.427561,-147584.585211,119.511506,1303182.903259,415307.678537,-88.334591,1538005.691495,-267454.625451,415307.678537,-84032.17698,-1211366.88995,-113078.669023,1
56709.075491,-64092.808083,103.923048,640271.633577,270570.584854,-90.066642,771474.48225,-206172.935828,270570.584854,-72235.17893,-540841.524917,-97862.602678,1
31202.895298,-23916.157551,93.530744,1206939.768086,213670.983774,-76.210236,1375161.738669,-189592.013447,213670.983774,-8627.345073,-1167357.21098,-49041.286566,1
21804.787616,-14407.198617,86.60254,1052681.591113,81853.257064,-83.138439,1084404.101654,-67620.995578,81853.257064,-15008.220248,-1010776.353875,-28920.052334,1
89359.965264,-153800.91556,88.334591,1853843.424205,508450.442765,-77.942286,2077986.387161,-354441.681108,508450.442765,-60136.804039,-1860929.244058,-115967.72977,1
86477.83272,-26465.73634,93.530744,669049.657744,461198.364684,-48.497423,1049652.23425,-434668.542464,461198.364684,-17933.654062,-686929.618231,-43555.881658,1
85835.241871,-80978.571406,91.798693,2841961.089415,884885.705028,-46.765372,3297329.37108,-804049.161788,884885.705028,-145493.999887,-2455589.051669,-305916.545684,1
158454.93608,-31289.497839,110.851252,665786.474023,131227.097385,-41.569219,689131.054807,-99738.413703,131227.097385,-29533.19832,-625906.004179,-47049.428137,1
25009.08161,-39405.887923,109.119201,760777.336463,74325.764254,-53.693575,729771.894956,-34739.743047,74325.764254,-7435.694117,-592853.278618,-95397.894379,1
171563.096591,-107788.985857,128.17176,4113445.730845,297181.813461,-83.138439,4094031.173342,-189455.181433,297181.813461,-41089.441308,-3937457.24444,-220571.474191,1
91609.899263,-181189.83498,140.296115,1430329.288941,306098.411018,-116.047404,1491011.688984,-124673.017129,306098.411018,-38475.776639,-1106486.017399,-189857.017221,1
28857.698505,-16830.337697,105.655099,3153496.407918,309763.430527,-105.655099,3411816.19741,-292519.132687,309763.430527,-4543.169268,-3111040.378523,-57420.948373,1
143735.968317,-119805.95436,109.119201,3078973.189872,451095.312323,-90.066642,3212469.273814,-330885.790126,451095.312323,-62372.881631,-2846140.528013,-193076.899672,1
39213.630283,-24511.983029,98.726896,1801317.251414,135836.084584,-83.138439,1865119.074962,-111499.038686,135836.084584,-7333.503119,-1763312.592595,-49945.417087,1
50988.111673,-91838.52997,83.138439,755442.619975,681167.085194,-53.693575,1191491.606933,-589274.861649,681167.085194,-37706.746081,-458539.666694,-223888.351488,1
29517.609863,-19520.212601,76.210236,547177.366772,390478.730211,-53.693575,885091.819074,-370769.724071,390478.730211,-11750.232679,-502755.45971,-35188.344207,1
8202.992625,-24278.15617,58.889727,488505.877716,130792.352632,-51.961524,573554.76852,-106668.348984,130792.352632,-7200.135207,-442267.049357,-43845.134143,1
141584.761214,-114686.012172,41.569219,5726327.978751,1210422.92226,-46.765372,6675214.69317,-1095776.747256,1210422.92226,-45727.873371,-5519893.503251,-218546.706797,1
91521.564672,-103479.643447,71.014083,1469425.13977,166663.124857,-65.817931,1400842.855993,-63117.663479,166663.124857,-56272.598687,-1472056.124946,-116156.523308,1
20595.816153,-101021.863351,81.406388,960824.008584,316890.8196,-95.262794,1108763.664211,-215368.393566,316890.8196,-40187.042837,-812167.283923,-144576.012959,1
45888.954096,-34381.20853,81.406388,1070873.320745,395344.060929,-83.138439,1434207.350699,-360780.987064,395344.060929,-9176.405178,-1048077.800066,-40897.183668,1
84428.816615,-74895.60897,74.478185,1014455.22979,976509.460698,-76.210236,1827304.941731,-901399.077427,976509.460698,-41153.527188,-894552.280585,-113121.970293,1
35508.773606,-14930.277961,64.08588,185573.655574,105909.71073,-53.693575,257805.370402,-91137.049393,105909.71073,-7529.224861,-169281.985678,-29235.285581,1
11942.490318,-12029.092859,60.621778,993838.629027,181061.66322,-25.980762,1121776.561928,-168954.628075,181061.66322,-5462.888247,-957766.938909,-66683.956091,1
6467.477715,-100914.476201,69.282032,2161744.900114,227899.781158,-60.621778,2227235.473199,-126772.262708,227899.781158,-43155.777921,-2062811.890036,-89096.693541,1
12469.033764,-33354.102401,86.60254,995151.52354,58027.166155,-93.530744,1009085.872286,-24444.433047,58027.166155,-10295.31,-977749.609076,-26732.472164,1
46838.117938,-60756.878228,74.478185,1338482.098717,805433.070383,-84.87049,1986686.524993,-744575.733209,805433.070383,-29110.577923,-1335449.277753,-63474.465945,1
113544.59069,-219570.348825,71.014083,1613550.819518,1210166.57874,-105.655099,2637689.945373,-990317.369736,1210166.57874,-25592.782733,-1419226.843265,-187813.197268,1
161619.392905,-102523.551402,81.406388,2282986.724593,399481.930308,-88.334591,2510167.704666,-297098.675022,399481.930308,-26666.654233,-2026987.883183,-168982.340888,1
58351.059656,-61025.346103,64.08588,1086371.711371,489655.959452,-62.353829,1435511.584957,-428343.092915,489655.959452,-45216.918382,-966860.205649,-108379.615182,1
45466.333699,-196923.784516,65.817931,2194335.168109,484033.722531,-95.262794,2535568.229759,-286742.743244,484033.722531,-22043.810628,-2127446.830022,-96537.583811,1
54317.113325,-29275.12275,60.621778,2068139.67832,1062897.226776,-65.817931,3015812.225123,-1033538.965588,1062897.226776,-19466.519026,-1949605.049254,-106489.947751,1
73792.292606,-96934.223446,46.765372,1253500.757895,771313.401525,-53.693575,1906504.696958,-673301.842477,771313.401525,-11299.899469,-1205367.065953,-93768.034569,1
22667.348919,-10809.72909,51.961524,2289317.370294,73937.784874,-51.961524,2337934.304412,-62471.608527,73937.784874,-3180.045283,-2272099.053216,-79634.49998,1
16111.536612,-12621.454235,64.08588,1573299.690801,74549.198809,-31.176915,1626820.060755,-61841.142033,74549.198809,-7097.944209,-1575736.686287,-9961.024194,1
8667.182241,-39880.469844,50.229473,597528.083748,1324871.643472,-36.373067,1805276.71956,-1284928.819798,1324871.643472,-13383.55659,-506082.729311,-123024.10476,1
136863.190712,-23231.997482,69.282032,2020322.951676,293955.002807,-24.248711,2201881.713478,-270636.402784,293955.002807,-32616.248757,-1934125.711186,-68861.143957,1
118629.891861,-44472.136535,74.478185,2387328.929342,340697.85795,-19.052559,2521545.546421,-296130.458621,340697.85795,-33425.116484,-2173891.772427,-225052.289631,1
57500.62271,-83134.974662,76.210236,3573589.742837,249105.279195,-25.980762,3595538.29067,-165831.740469,249105.279195,-34027.870165,-3413262.459834,-203801.758273,1
41368.301488,-97311.810522,110.851252,1887034.71383,245036.691848,-67.549981,1984789.929359,-147596.709567,245036.691848,-44331.84042,-1821722.541978,-107269.370614,1
126694.320421,-82194.471073,98.726896,1807769.140673,789288.624806,-76.210236,2331948.336821,-707066.44092,789288.624806,-75117.311473,-1685165.924259,-128720.819866,1
14440.107583,-25194.411047,98.726896,1510414.122131,55411.769436,-100.458947,1521963.436916,-30006.04819,55411.769436,-9841.512689,-1474323.379453,-32541.770573,1
20559.443086,-82578.986352,98.726896,3785497.498889,470752.356938,-90.066642,3808561.487442,-387828.692475,470752.356938,-46044.838668,-3585367.688328,-272139.822885,1
12065.465926,-77064.136581,81.406388,1068507.339342,261096.266936,-90.066642,1169553.451404,-183867.585528,261096.266936,-37008.729605,-865602.783387,-163602.59108,1
50835.691202,-15009.952298,88.334591,1246352.584212,123983.660907,-90.066642,1287852.521561,-108694.848429,123983.660907,-16168.694289,-1157713.152084,-93118.515517,1
52072.375479,-78250.591384,69.282032,2352223.723575,1183998.75514,-60.621778,3307780.565653,-1105509.140744,1183998.75514,-21576.15691,-2211960.517127,-212844.795539,1
25436.89816,-75141.560185,60.621778,3086675.619813,208308.554474,-76.210236,3126859.198548,-132754.766197,208308.554474,-31459.238818,-2900211.690124,-154343.047462,1
10006.057515,-227402.682577,64.08588,2795330.817573,639474.890205,-83.138439,3275060.393847,-412065.279425,639474.890205,-29708.135451,-2725605.380264,-166666.588958,1
96374.771035,-101584.779864,64.08588,312403.075958,297290.932662,-105.655099,473237.849847,-195810.075846,297290.932662,-46999.198663,-155326.852321,-94382.912606,1
131720.731865,-135292.22063,86.60254,2720229.094557,268556.209764,-135.099963,2800648.213553,-132931.435379,268556.209764,-33854.665085,-2610233.475972,-153516.859227,1
3628.646442,-4163.850141,86.60254,158222.841271,24006.224193,-117.779455,174065.910008,-19603.35104,24006.224193,-1610.807251,-152659.494078,-6418.980293,1
32344.316781,-19598.154888,105.655099,1009662.645205,98127.606452,-100.458947,1063971.098277,-78337.193925,98127.606452,-5752.140732,-983571.03184,-46585.23852,1
84063.353895,-95623.060984,96.994845,4056688.157931,361097.952362,-98.726896,4233300.182627,-265197.763248,361097.952362,-34589.054627,-3810477.135635,-231644.475004,1
31069.527386,-10669.432975,96.994845,398939.798406,47336.948571,-83.138439,397905.764074,-36489.114363,47336.948571,-8017.663188,-344567.259455,-54691.2363,1
6656.271253,-18319.901392,98.726896,484984.618424,36291.660571,-100.458947,505159.546231,-17628.813119,36291.660571,-2371.177556,-479958.206981,-25949.585199,1
148502.572139,-53508.245598,105.655099,1796332.40919,234897.266421,-100.458947,1815516.603935,-181257.384961,234897.266421,-42793.779303,-1538656.942599,-215950.362637,1
2788.6018,-15936.59948,128.17176,803112.122301,27996.869254,-107.38715,779958.067106,-11791.801898,27996.869254,-8637.737377,-819010.616664,-26952.442617,1
8372.733604,-40218.219752,109.119201,596067.964917,138219.386495,-116.047404,677808.638678,-97900.707796,138219.386495,-8651.593784,-579881.95012,-67016.509846,1
74324.032204,-49919.436325,119.511506,1097638.701874,278856.715917,-93.530744,1220255.774694,-228575.280973,278856.715917,-36522.023328,-1117687.189972,-93002.468112,1
97393.21691,-66429.344623,114.315353,1378284.626275,256085.44395,-98.726896,1565876.12104,-189505.410907,256085.44395,-14421.055024,-1327166.610792,-53258.830282,1
207937.895601,-183812.159902,103.923048,1023087.771015,627411.156331,-93.530744,1424336.393147,-443313.208045,627411.156331,-61919.08432,-826437.650527,-197793.274021,1
62882.104569,-82864.774736,98.726896,522391.719715,675200.170162,-77.942286,1072004.349922,-591926.631436,675200.170162,-31545.841358,-439710.542365,-107052.864263,1
166517.632589,-187354.203804,86.60254,1115385.294449,1193076.433422,-83.138439,2176832.794699,-1005299.609221,1193076.433422,-20637.385372,-1037158.951775,-116175.575867,1
49153.869868,-194090.149395,81.406388,773442.091967,247963.857713,-110.851252,838645.144618,-53412.982804,247963.857713,-19101.056306,-555759.678523,-158016.727225,1
11292.971265,-2440.459588,88.334591,538407.993533,17725.807965,-93.530744,541790.68876,-15058.449721,17725.807965,-5038.535799,-532958.961692,-9886.54601,1
3517.79519,-19605.083091,98.726896,2482402.930221,114474.701974,-95.262794,2504301.248581,-94692.949701,114474.701974,-6528.099494,-2410817.270344,-64865.302743,1
120005.140202,-47326.556266,119.511506,672143.100487,154758.739656,-98.726896,663126.043983,-107215.677039,154758.739656,-10807.997039,-458094.529637,-185502.641491,1
54568.260692,-87749.158013,119.511506,2875618.300707,612259.175866,-60.621778,3199487.553011,-524267.53074,612259.175866,-53073.500846,-2883002.0333,-192971.244573,1
20114.306028,-16224.119914,96.994845,2075805.735195,117980.372808,-67.549981,2137161.903002,-101619.42088,117980.372808,-13773.268022,-1998807.416544,-53005.950864,1
82748.727332,-91596.042857,103.923048,674793.138222,480379.095327,-67.549981,892307.542738,-388814.229385,480379.095327,-71502.521438,-713289.699471,-89013.555103,1
9410.232038,-24619.370179,88.334591,1055425.159592,124265.985189,-67.549981,1131179.865763,-99314.061255,124265.985189,-8855.975779,-1037735.724694,-29652.709826,1
28493.967835,-49619.791535,88.334591,1018284.794125,139771.304018,-84.87049,1035852.985467,-89902.097167,139771.304018,-14530.174225,-926318.092396,-122348.604945,1
3135.011962,-3072.658133,91.798693,142327.81101,19298.510098,-84.87049,154833.217841,-15964.312293,19298.510098,-1191.650956,-138208.99419,-5572.007448,1
41647.161668,-23912.693449,88.334591,477703.076829,254436.531581,-72.746134,615744.062091,-230374.881762,254436.531581,-15602.313675,-455605.572626,-89656.145952,1
22684.669427,-80926.609882,81.406388,88048.802803,197360.261319,-90.066642,195472.325939,-116206.752781,197360.261319,-22158.125981,25925.336488,-79920.288363,1
